round,epoch,train_loss,train_acc,norm,independence,balancement,seed
16,5,1.838531259133155,28.308412218668376,GN,noniid,unbalanced,0
16,6,1.817674713321479,28.698902762079815,GN,noniid,unbalanced,0
16,7,1.795256839997797,28.762908786176197,GN,noniid,unbalanced,0
16,8,1.779227533972407,29.109294328344873,GN,noniid,unbalanced,0
16,9,1.763112967272839,29.746665230716566,GN,noniid,unbalanced,0
17,0,1.8554307054882206,34.17453757987535,GN,noniid,unbalanced,0
17,1,1.7581017911434174,36.16243604260699,GN,noniid,unbalanced,0
17,2,1.7179670591656497,37.72136954236622,GN,noniid,unbalanced,0
17,3,1.6838282936203908,38.39039747511388,GN,noniid,unbalanced,0
17,4,1.6572343881136786,39.357044462986885,GN,noniid,unbalanced,0
17,5,1.6352770574411413,40.200708374832615,GN,noniid,unbalanced,0
17,6,1.6153835421505054,40.75167256610124,GN,noniid,unbalanced,0
17,7,1.5917183881209902,41.373966936894355,GN,noniid,unbalanced,0
17,8,1.573325129990407,41.501869343529066,GN,noniid,unbalanced,0
17,9,1.5506190898168841,42.40456513859352,GN,noniid,unbalanced,0
18,0,1.9976441028645668,30.91954022440417,GN,noniid,unbalanced,0
18,1,1.8208316482132536,34.14460181093764,GN,noniid,unbalanced,0
18,2,1.83117427086008,31.77801724137931,GN,noniid,unbalanced,0
18,3,1.7891319725105816,33.535509027283766,GN,noniid,unbalanced,0
18,4,1.769592407405719,34.41297208303693,GN,noniid,unbalanced,0
18,5,1.7400983513771802,35.44232348189957,GN,noniid,unbalanced,0
18,6,1.716520365755791,36.26949917859044,GN,noniid,unbalanced,0
18,7,1.696873996834988,37.11155582570482,GN,noniid,unbalanced,0
18,8,1.6755135170687203,37.35786124755596,GN,noniid,unbalanced,0
18,9,1.6638713542414807,37.85098522147913,GN,noniid,unbalanced,0
19,0,2.056527401589685,29.701058198787546,GN,noniid,unbalanced,0
19,1,2.050494721200731,34.50396826002333,GN,noniid,unbalanced,0
19,2,1.9572910143269433,34.64616402520074,GN,noniid,unbalanced,0
19,3,1.8659197604214703,36.57076719778556,GN,noniid,unbalanced,0
19,4,1.836133870151308,37.635582012600366,GN,noniid,unbalanced,0
19,5,1.8016037782033285,38.63095238297074,GN,noniid,unbalanced,0
19,6,1.771488657704106,39.348544975563335,GN,noniid,unbalanced,0
19,7,1.7591209784702018,39.23280423482259,GN,noniid,unbalanced,0
19,8,1.7399987792527234,39.53703703703704,GN,noniid,unbalanced,0
19,9,1.7366365947105267,39.193121691103336,GN,noniid,unbalanced,0
20,0,2.057138122796655,26.82634730538922,GN,noniid,unbalanced,0
20,1,2.0347268242322043,26.65793413173653,GN,noniid,unbalanced,0
20,2,1.9613055121042058,28.869760479041915,GN,noniid,unbalanced,0
20,3,1.9144216882968377,29.457335329341316,GN,noniid,unbalanced,0
20,4,1.8586480312361688,30.392964071856287,GN,noniid,unbalanced,0
20,5,1.8359704055115134,30.557634730538922,GN,noniid,unbalanced,0
20,6,1.8131916219602802,30.808383233532933,GN,noniid,unbalanced,0
20,7,1.7816766514749585,31.729041916167663,GN,noniid,unbalanced,0
20,8,1.7588923901854874,32.028443113772454,GN,noniid,unbalanced,0
20,9,1.7324554570420774,32.4064371257485,GN,noniid,unbalanced,0
21,0,2.03326159108112,26.4389020115876,GN,noniid,unbalanced,0
21,1,1.9339554904249416,31.123573397801927,GN,noniid,unbalanced,0
21,2,1.900289672629564,31.762593469015496,GN,noniid,unbalanced,0
21,3,1.8719618611099307,33.36432506887052,GN,noniid,unbalanced,0
21,4,1.848770922291049,34.56267217630854,GN,noniid,unbalanced,0
21,5,1.8259540368538585,35.35271546860372,GN,noniid,unbalanced,0
21,6,1.8038873426185167,36.058638333617495,GN,noniid,unbalanced,0
21,7,1.7879241929894965,35.80726092314917,GN,noniid,unbalanced,0
21,8,1.7519818929437108,37.64020071213567,GN,noniid,unbalanced,0
21,9,1.7313553911759505,38.36334120800344,GN,noniid,unbalanced,0
22,0,1.884581546054726,34.412672049183385,GN,noniid,unbalanced,0
22,1,1.8135999185203318,33.873991449805985,GN,noniid,unbalanced,0
22,2,1.74144928152379,34.72947317738073,GN,noniid,unbalanced,0
22,3,1.694831512596124,37.158875170736216,GN,noniid,unbalanced,0
22,4,1.6695556936172948,38.37446606911694,GN,noniid,unbalanced,0
22,5,1.6476007865314863,39.009848128917604,GN,noniid,unbalanced,0
22,6,1.6239774107338978,39.964997630578736,GN,noniid,unbalanced,0
22,7,1.6065095387819994,40.878618893037206,GN,noniid,unbalanced,0
22,8,1.5942571730015682,41.35619364386777,GN,noniid,unbalanced,0
22,9,1.5716872480620578,42.35583767304785,GN,noniid,unbalanced,0
23,0,2.1203601596752804,20.95000000158946,GN,noniid,unbalanced,0
23,1,1.988018716176351,25.107142856915793,GN,noniid,unbalanced,0
23,2,1.9279752282301585,26.22261904557546,GN,noniid,unbalanced,0
23,3,1.8957882165908813,27.481547616322835,GN,noniid,unbalanced,0
23,4,1.8744906429449717,27.597023804982502,GN,noniid,unbalanced,0
23,5,1.8505393437544504,27.995833333333334,GN,noniid,unbalanced,0
23,6,1.8360933566093445,28.268452377319335,GN,noniid,unbalanced,0
23,7,1.8286162217458088,29.258333333333333,GN,noniid,unbalanced,0
23,8,1.8215675687789916,29.94047618865967,GN,noniid,unbalanced,0
23,9,1.8146994507312775,30.180952377319336,GN,noniid,unbalanced,0
24,0,1.779826871585101,33.318965511760496,GN,noniid,unbalanced,0
24,1,1.6927321105017916,34.367816091954026,GN,noniid,unbalanced,0
24,2,1.6550061491628487,35.34995894596494,GN,noniid,unbalanced,0
24,3,1.613045906262665,35.608579646581894,GN,noniid,unbalanced,0
24,4,1.59445122261157,35.36073481899568,GN,noniid,unbalanced,0
24,5,1.5889807844470287,34.078407232788784,GN,noniid,unbalanced,0
24,6,1.5988331112325533,32.796079646581894,GN,noniid,unbalanced,0
24,7,1.587133442554837,33.597085393708326,GN,noniid,unbalanced,0
24,8,1.5726283162660983,34.53817734773131,GN,noniid,unbalanced,0
24,9,1.5582722848088577,35.7630336695704,GN,noniid,unbalanced,0
25,0,2.057445454910315,23.042127069188744,GN,noniid,unbalanced,0
25,1,1.9539935106401285,26.927288877371268,GN,noniid,unbalanced,0
25,2,1.9097035713288006,28.025848472974577,GN,noniid,unbalanced,0
25,3,1.8743232248237778,29.983721395882455,GN,noniid,unbalanced,0
25,4,1.854495636995326,31.037391483454414,GN,noniid,unbalanced,0
25,5,1.8269201841472922,33.00167719171851,GN,noniid,unbalanced,0
25,6,1.8015629122270405,34.580702449735355,GN,noniid,unbalanced,0
25,7,1.7750555700030775,36.15430150111077,GN,noniid,unbalanced,0
25,8,1.7414286651993325,37.07428965911022,GN,noniid,unbalanced,0
25,9,1.7117476872482353,37.80485398729862,GN,noniid,unbalanced,0
26,0,1.5526309883858584,47.800632911392405,GN,noniid,unbalanced,0
26,1,1.3827303504642052,47.42088607594937,GN,noniid,unbalanced,0
26,2,1.3210466318304026,48.56408227848101,GN,noniid,unbalanced,0
26,3,1.2702974293239508,49.93896924996678,GN,noniid,unbalanced,0
26,4,1.2509455115451842,50.590528922744944,GN,noniid,unbalanced,0
26,5,1.2259266308591337,51.509380642371845,GN,noniid,unbalanced,0
26,6,1.2058612338821344,51.87726038920729,GN,noniid,unbalanced,0
26,7,1.1894714713002308,52.516952973377855,GN,noniid,unbalanced,0
26,8,1.1563754359472402,53.67088607594937,GN,noniid,unbalanced,0
26,9,1.1358861807215064,54.32357594936709,GN,noniid,unbalanced,0
27,0,2.0817750267598822,29.15845648995761,GN,noniid,unbalanced,0
27,1,1.815802146305983,32.06383415200244,GN,noniid,unbalanced,0
27,2,1.7144895917040177,35.00205254828793,GN,noniid,unbalanced,0
27,3,1.6562542785173175,37.470751236225,GN,noniid,unbalanced,0
27,4,1.6179252602588172,38.73871100633994,GN,noniid,unbalanced,0
27,5,1.5868740191404846,39.78294335288563,GN,noniid,unbalanced,0
27,6,1.5632975885922882,39.98050082415,GN,noniid,unbalanced,0
27,7,1.5470781091643475,40.28940887012701,GN,noniid,unbalanced,0
27,8,1.543442929099346,40.87746305575316,GN,noniid,unbalanced,0
27,9,1.5185897973762161,41.30952381265575,GN,noniid,unbalanced,0
28,0,1.7800369690370372,40.54555680432657,GN,noniid,unbalanced,0
28,1,1.8411076749403645,32.87331270983839,GN,noniid,unbalanced,0
28,2,1.741357594259142,35.978627670468306,GN,noniid,unbalanced,0
28,3,1.6799787531687518,38.30286839252382,GN,noniid,unbalanced,0
28,4,1.6357373307774385,39.410151857090746,GN,noniid,unbalanced,0
28,5,1.594406522575795,40.54204162087027,GN,noniid,unbalanced,0
28,6,1.564502902358301,41.129077618516334,GN,noniid,unbalanced,0
28,7,1.548832166147983,41.153683917728934,GN,noniid,unbalanced,0
28,8,1.5257464428468952,41.96287963897225,GN,noniid,unbalanced,0
28,9,1.5050001712589283,42.361501686216336,GN,noniid,unbalanced,0
29,0,1.987033397388733,28.07636886508733,GN,noniid,unbalanced,0
29,1,1.8236145952593008,32.41200082652507,GN,noniid,unbalanced,0
29,2,1.759002493678321,35.30156442823603,GN,noniid,unbalanced,0
29,3,1.7276249320087929,35.94689172970115,GN,noniid,unbalanced,0
29,4,1.7053449447629088,36.651399749843804,GN,noniid,unbalanced,0
29,5,1.6656126069060664,39.02892137467002,GN,noniid,unbalanced,0
29,6,1.623873816604487,40.459551258801724,GN,noniid,unbalanced,0
29,7,1.6410626844645233,39.15603127603229,GN,noniid,unbalanced,0
29,8,1.6262131068823318,39.54713874179279,GN,noniid,unbalanced,0
29,9,1.6111264866092363,40.33707287263458,GN,noniid,unbalanced,0
30,0,1.8838850572210064,36.88713853380831,GN,noniid,unbalanced,0
30,1,1.7365516439485407,38.31355200937507,GN,noniid,unbalanced,0
30,2,1.6740506197750749,38.64911523686435,GN,noniid,unbalanced,0
30,3,1.6108793323673871,42.4827362936429,GN,noniid,unbalanced,0
30,4,1.5773844453323285,43.94313768461752,GN,noniid,unbalanced,0
30,5,1.5345841296850014,46.27805350266195,GN,noniid,unbalanced,0
30,6,1.5050182467681044,47.259926614444424,GN,noniid,unbalanced,0
30,7,1.4761768929727848,47.8236944192846,GN,noniid,unbalanced,0
30,8,1.4549835032566796,49.39630987853082,GN,noniid,unbalanced,0
30,9,1.439470163284832,50.29779887127372,GN,noniid,unbalanced,0
31,0,1.8036332015492043,36.47628886115124,GN,noniid,unbalanced,0
31,1,1.6839366432063836,37.4227666303146,GN,noniid,unbalanced,0
31,2,1.6094796953122479,38.54289650194573,GN,noniid,unbalanced,0
31,3,1.571350181562513,39.322609210474106,GN,noniid,unbalanced,0
31,4,1.5412471985685596,40.902203867258116,GN,noniid,unbalanced,0
31,5,1.5035385179125573,41.98593073442948,GN,noniid,unbalanced,0
31,6,1.4624948380078824,43.32054309477162,GN,noniid,unbalanced,0
31,7,1.4298447561001317,44.7235340402146,GN,noniid,unbalanced,0
31,8,1.3958947638834804,46.317886657294494,GN,noniid,unbalanced,0
31,9,1.3604454393229208,47.60724124960991,GN,noniid,unbalanced,0
32,0,1.8094646901153681,36.50626566702859,GN,noniid,unbalanced,0
32,1,1.7024215390023432,38.12844611720035,GN,noniid,unbalanced,0
32,2,1.5954083062577666,39.33458646807754,GN,noniid,unbalanced,0
32,3,1.5743953898287657,39.414786971242805,GN,noniid,unbalanced,0
32,4,1.5160997587729965,41.857142866703505,GN,noniid,unbalanced,0
32,5,1.4907858329645374,43.74749373051158,GN,noniid,unbalanced,0
32,6,1.4548284697297373,44.754385951527375,GN,noniid,unbalanced,0
32,7,1.4133422515109966,46.99812030457614,GN,noniid,unbalanced,0
32,8,1.3696254600689077,49.92355888768246,GN,noniid,unbalanced,0
32,9,1.3711711815182577,48.05263157894737,GN,noniid,unbalanced,0
33,0,1.914550753513805,36.9447779134542,GN,noniid,unbalanced,0
33,1,2.014572377715792,28.12650060252983,GN,noniid,unbalanced,0
33,2,1.9201059777195715,27.689075630252102,GN,noniid,unbalanced,0
33,3,1.853035246624666,27.68607442519244,GN,noniid,unbalanced,0
33,4,1.8127164004229699,29.029861947067644,GN,noniid,unbalanced,0
33,5,1.771086497717545,30.303121246209667,GN,noniid,unbalanced,0
33,6,1.7383798037757392,30.33313324872185,GN,noniid,unbalanced,0
33,7,1.7020702918036645,32.78061224031849,GN,noniid,unbalanced,0
33,8,1.691186547279358,30.657262914321002,GN,noniid,unbalanced,0
33,9,1.6691848815990096,31.802971190765124,GN,noniid,unbalanced,0
34,0,1.9303129889800414,42.1722027972028,GN,noniid,unbalanced,0
34,1,1.7960741962273639,40.59003496503497,GN,noniid,unbalanced,0
34,2,1.6795916983506063,41.49475524475525,GN,noniid,unbalanced,0
34,3,1.6133141140941973,43.85052447552447,GN,noniid,unbalanced,0
34,4,1.55589708740582,45.03059440559441,GN,noniid,unbalanced,0
34,5,1.5310926128152784,45.94405594405595,GN,noniid,unbalanced,0
34,6,1.508270769842438,47.81905594405595,GN,noniid,unbalanced,0
34,7,1.4668804581140304,49.54982517482517,GN,noniid,unbalanced,0
34,8,1.4366624262053649,50.93968531468531,GN,noniid,unbalanced,0
34,9,1.410461915435491,51.46416083916084,GN,noniid,unbalanced,0
35,0,1.9100867002679591,40.43170426351982,GN,noniid,unbalanced,0
35,1,1.7610916798574883,32.38220551474053,GN,noniid,unbalanced,0
35,2,1.645317992777155,36.08709273087351,GN,noniid,unbalanced,0
35,3,1.5980359293389739,37.87969925194456,GN,noniid,unbalanced,0
35,4,1.5657384924198452,40.031954889130176,GN,noniid,unbalanced,0
35,5,1.5328002890473917,42.03634085404246,GN,noniid,unbalanced,0
35,6,1.5013648588406412,43.45175438596491,GN,noniid,unbalanced,0
35,7,1.4801774784138328,44.99812030457614,GN,noniid,unbalanced,0
35,8,1.454690053483896,46.70864661367316,GN,noniid,unbalanced,0
35,9,1.4236239387277971,48.04010025158263,GN,noniid,unbalanced,0
36,0,2.1434523646580423,24.65480878033976,GN,noniid,unbalanced,0
36,1,1.8254958773691823,29.932508438590943,GN,noniid,unbalanced,0
36,2,1.7537893077989264,29.684336331885632,GN,noniid,unbalanced,0
36,3,1.6963522893002654,30.703037119287206,GN,noniid,unbalanced,0
36,4,1.651973295986183,32.30385264449232,GN,noniid,unbalanced,0
36,5,1.617462041575139,33.30286839252382,GN,noniid,unbalanced,0
36,6,1.5875323884130463,33.96020809684213,GN,noniid,unbalanced,0
36,7,1.5717383372032736,34.13596737478662,GN,noniid,unbalanced,0
36,8,1.551623348880002,35.369797518872836,GN,noniid,unbalanced,0
36,9,1.5271390117998198,35.937148477148824,GN,noniid,unbalanced,0
37,0,1.6585729419458204,37.6898954624083,GN,noniid,unbalanced,0
37,1,1.563762599993043,41.37979094342488,GN,noniid,unbalanced,0
37,2,1.5277483682806898,43.58928570631074,GN,noniid,unbalanced,0
37,3,1.4979370888413452,45.70209058435952,GN,noniid,unbalanced,0
37,4,1.4708723277217004,46.43379790143269,GN,noniid,unbalanced,0
37,5,1.455216663167244,47.200783966808785,GN,noniid,unbalanced,0
37,6,1.437217899938909,47.819686405833174,GN,noniid,unbalanced,0
37,7,1.4616767436265945,47.38414634146341,GN,noniid,unbalanced,0
37,8,1.4806532583949044,46.23344948931438,GN,noniid,unbalanced,0
37,9,1.4594220320989446,47.19860627709365,GN,noniid,unbalanced,0
38,0,1.5442823846375824,43.064784053156146,GN,noniid,unbalanced,0
38,1,1.5648163217444753,42.938419557489034,GN,noniid,unbalanced,0
38,2,1.508763300323011,45.2195064063088,GN,noniid,unbalanced,0
38,3,1.4622166848855953,46.30220693290432,GN,noniid,unbalanced,0
38,4,1.4184126366808565,47.60738016046163,GN,noniid,unbalanced,0
38,5,1.3853667658626836,48.94874228670748,GN,noniid,unbalanced,0
38,6,1.3634624644569384,49.88609397609368,GN,noniid,unbalanced,0
38,7,1.3396416202534076,50.51850972856794,GN,noniid,unbalanced,0
38,8,1.3215939877833243,51.191267203650995,GN,noniid,unbalanced,0
38,9,1.2994687854253573,52.29176554252143,GN,noniid,unbalanced,0
