round,epoch,train_loss,train_acc,norm,independence,balancement,seed
0,0,2.5579489059746265,13.06640625,GN,iid,balanced,0
0,1,2.3088620588183404,16.62109375,GN,iid,balanced,0
0,2,2.1902300886809827,20.0390625,GN,iid,balanced,0
0,3,2.0908414531499147,22.36328125,GN,iid,balanced,0
0,4,2.0375793054699898,24.04296875,GN,iid,balanced,0
0,5,1.9884172543883323,26.4453125,GN,iid,balanced,0
0,6,1.9327138412743807,28.06640625,GN,iid,balanced,0
0,7,1.8877277970314026,29.6875,GN,iid,balanced,0
0,8,1.8359319392591715,32.421875,GN,iid,balanced,0
0,9,1.7903936533257365,33.92578125,GN,iid,balanced,0
1,0,1.8893972460180521,30.1171875,GN,iid,balanced,0
1,1,1.8052821170538664,33.45703125,GN,iid,balanced,0
1,2,1.7416660998016595,35.78125,GN,iid,balanced,0
1,3,1.6906948361545802,37.3046875,GN,iid,balanced,0
1,4,1.638651553541422,39.2578125,GN,iid,balanced,0
1,5,1.5839280374348164,41.38671875,GN,iid,balanced,0
1,6,1.5316435607150196,43.26171875,GN,iid,balanced,0
1,7,1.5089987741783262,44.1015625,GN,iid,balanced,0
1,8,1.4772124286741017,46.09375,GN,iid,balanced,0
1,9,1.4678850393742322,47.24609375,GN,iid,balanced,0
2,0,1.7312622595578433,36.66015625,GN,iid,balanced,0
2,1,1.572189436480403,41.93359375,GN,iid,balanced,0
2,2,1.465479253605008,45.83984375,GN,iid,balanced,0
2,3,1.363256599009037,50.29296875,GN,iid,balanced,0
2,4,1.2777753769420088,53.57421875,GN,iid,balanced,0
2,5,1.214088731072843,55.09765625,GN,iid,balanced,0
2,6,1.1925651263445616,56.09375,GN,iid,balanced,0
2,7,1.1492583641316743,58.2421875,GN,iid,balanced,0
2,8,1.067429643170908,61.640625,GN,iid,balanced,0
2,9,1.0282438214402645,62.24609375,GN,iid,balanced,0
3,0,1.7207826029509306,38.53515625,GN,iid,balanced,0
3,1,1.4888813657686115,45.8203125,GN,iid,balanced,0
3,2,1.327294919360429,51.7578125,GN,iid,balanced,0
3,3,1.1599431722890585,58.06640625,GN,iid,balanced,0
3,4,1.0204615858383477,63.88671875,GN,iid,balanced,0
3,5,0.9855481522157788,64.04296875,GN,iid,balanced,0
3,6,0.9545708221383393,66.34765625,GN,iid,balanced,0
3,7,0.9039578878786415,66.875,GN,iid,balanced,0
3,8,0.8379789271391929,69.296875,GN,iid,balanced,0
3,9,0.7842195127392187,71.34765625,GN,iid,balanced,0
4,0,1.6326701385900377,41.73828125,GN,iid,balanced,0
4,1,1.3495762688107789,51.19140625,GN,iid,balanced,0
4,2,1.1534977449569852,59.19921875,GN,iid,balanced,0
4,3,0.9659778168192134,65.859375,GN,iid,balanced,0
4,4,0.8418551232200115,70.9375,GN,iid,balanced,0
4,5,0.8445868250913918,70.078125,GN,iid,balanced,0
4,6,0.8141305561875924,71.23046875,GN,iid,balanced,0
4,7,0.6909806936164387,74.7265625,GN,iid,balanced,0
4,8,0.6483357658667955,75.68359375,GN,iid,balanced,0
4,9,0.6013492498546839,78.14453125,GN,iid,balanced,0
5,0,1.5631768042221665,44.90234375,GN,iid,balanced,0
5,1,1.259614712651819,54.90234375,GN,iid,balanced,0
5,2,1.0341893106233329,63.26171875,GN,iid,balanced,0
5,3,0.8132672165054828,72.08984375,GN,iid,balanced,0
5,4,0.7232507001841441,75.05859375,GN,iid,balanced,0
5,5,0.64403001149185,77.71484375,GN,iid,balanced,0
5,6,0.6351135200820863,77.01171875,GN,iid,balanced,0
5,7,0.538718632236123,80.64453125,GN,iid,balanced,0
5,8,0.4707106578280218,82.48046875,GN,iid,balanced,0
5,9,0.4469357420617598,83.96484375,GN,iid,balanced,0
6,0,1.4858249036595226,47.8515625,GN,iid,balanced,0
6,1,1.1624585550744087,57.87109375,GN,iid,balanced,0
6,2,0.9160627862322144,67.65625,GN,iid,balanced,0
6,3,0.6754890195210465,76.5234375,GN,iid,balanced,0
6,4,0.6355410115444101,76.953125,GN,iid,balanced,0
6,5,0.5952451241901144,78.515625,GN,iid,balanced,0
6,6,0.5157634040588164,81.5625,GN,iid,balanced,0
6,7,0.44836582100833766,83.984375,GN,iid,balanced,0
6,8,0.40294039661530406,85.64453125,GN,iid,balanced,0
6,9,0.33640030994429254,88.45703125,GN,iid,balanced,0
7,0,1.4425902979448437,50.17578125,GN,iid,balanced,0
7,1,1.0886063523590566,61.25,GN,iid,balanced,0
7,2,0.847062522219494,69.84375,GN,iid,balanced,0
7,3,0.6384505011374131,77.1484375,GN,iid,balanced,0
7,4,0.5515391967230243,80.25390625,GN,iid,balanced,0
7,5,0.530616401322186,81.11328125,GN,iid,balanced,0
7,6,0.4173922243033303,84.8828125,GN,iid,balanced,0
7,7,0.3323360210877581,88.10546875,GN,iid,balanced,0
7,8,0.31472695532647776,88.828125,GN,iid,balanced,0
7,9,0.2755376637622248,89.84375,GN,iid,balanced,0
8,0,1.4137802151963115,50.76171875,GN,iid,balanced,0
8,1,1.0241624391172082,63.96484375,GN,iid,balanced,0
8,2,0.7590600323630496,74.140625,GN,iid,balanced,0
8,3,0.5236508642672562,82.265625,GN,iid,balanced,0
8,4,0.5066791664401535,81.5234375,GN,iid,balanced,0
8,5,0.4429189174581552,84.0234375,GN,iid,balanced,0
8,6,0.4153545000794111,85.625,GN,iid,balanced,0
8,7,0.3196456512963778,89.140625,GN,iid,balanced,0
8,8,0.264355971536861,90.80078125,GN,iid,balanced,0
8,9,0.22128761886124265,92.63671875,GN,iid,balanced,0
9,0,1.3176872650161386,54.16015625,GN,iid,balanced,0
9,1,0.9571522947400808,65.3125,GN,iid,balanced,0
9,2,0.6749810308509041,76.1328125,GN,iid,balanced,0
9,3,0.47642518928914795,83.18359375,GN,iid,balanced,0
9,4,0.4670122930139769,82.6953125,GN,iid,balanced,0
9,5,0.3891395428348915,86.30859375,GN,iid,balanced,0
9,6,0.30000895229568414,89.453125,GN,iid,balanced,0
9,7,0.25457061295674066,91.2109375,GN,iid,balanced,0
9,8,0.1877133056827006,93.28125,GN,iid,balanced,0
9,9,0.14414347372674002,95.17578125,GN,iid,balanced,0
10,0,1.3456979873590171,53.90625,GN,iid,balanced,0
10,1,0.9540209327009507,66.11328125,GN,iid,balanced,0
10,2,0.680488605890423,76.73828125,GN,iid,balanced,0
10,3,0.48563659185310826,83.06640625,GN,iid,balanced,0
10,4,0.43878934379608836,83.984375,GN,iid,balanced,0
10,5,0.3290821234018949,88.30078125,GN,iid,balanced,0
10,6,0.31080440521036506,89.375,GN,iid,balanced,0
10,7,0.23797838340688032,91.50390625,GN,iid,balanced,0
10,8,0.2357729779471356,91.9140625,GN,iid,balanced,0
10,9,0.15515151674248956,94.8046875,GN,iid,balanced,0
11,0,1.2733165527693928,56.54296875,GN,iid,balanced,0
11,1,0.8746965650469065,69.74609375,GN,iid,balanced,0
11,2,0.588403502991423,79.23828125,GN,iid,balanced,0
11,3,0.37951895069127206,86.7578125,GN,iid,balanced,0
11,4,0.3756692233422655,86.58203125,GN,iid,balanced,0
11,5,0.3129387211185531,88.69140625,GN,iid,balanced,0
11,6,0.24489773927307396,91.1328125,GN,iid,balanced,0
11,7,0.157064053686463,94.94140625,GN,iid,balanced,0
11,8,0.11024776496897175,96.58203125,GN,iid,balanced,0
11,9,0.12097216901602223,95.7421875,GN,iid,balanced,0
12,0,1.2538342571817338,56.5625,GN,iid,balanced,0
12,1,0.8679119107080624,69.9609375,GN,iid,balanced,0
12,2,0.5953807465848513,79.78515625,GN,iid,balanced,0
12,3,0.4247582623618655,86.2109375,GN,iid,balanced,0
12,4,0.4175148816633737,85.078125,GN,iid,balanced,0
12,5,0.30804503595718413,88.92578125,GN,iid,balanced,0
12,6,0.2092983168840874,92.79296875,GN,iid,balanced,0
12,7,0.17154459111143297,94.21875,GN,iid,balanced,0
12,8,0.0767792709331843,97.51953125,GN,iid,balanced,0
12,9,0.05348803665833657,98.3203125,GN,iid,balanced,0
13,0,1.2054951025405898,58.33984375,GN,iid,balanced,0
13,1,0.8025795191060752,71.50390625,GN,iid,balanced,0
13,2,0.5165280902670929,82.48046875,GN,iid,balanced,0
13,3,0.3947073941777489,85.83984375,GN,iid,balanced,0
13,4,0.3772093698441495,86.640625,GN,iid,balanced,0
13,5,0.305047322462633,88.75,GN,iid,balanced,0
13,6,0.2335901977872709,91.50390625,GN,iid,balanced,0
13,7,0.15938422771559999,94.62890625,GN,iid,balanced,0
13,8,0.1267248062012186,95.68359375,GN,iid,balanced,0
13,9,0.05849194223342238,98.3203125,GN,iid,balanced,0
14,0,1.194575340859592,59.765625,GN,iid,balanced,0
14,1,0.7748769409954548,73.0859375,GN,iid,balanced,0
14,2,0.4910198535362724,83.75,GN,iid,balanced,0
14,3,0.32529797229217366,88.9453125,GN,iid,balanced,0
14,4,0.2809754916532256,90.13671875,GN,iid,balanced,0
14,5,0.2461726130262832,91.09375,GN,iid,balanced,0
14,6,0.1716961719910614,93.9453125,GN,iid,balanced,0
14,7,0.11625441607020548,96.11328125,GN,iid,balanced,0
14,8,0.09642163753651403,96.62109375,GN,iid,balanced,0
14,9,0.06913327667366502,97.8515625,GN,iid,balanced,0
15,0,1.1513361508958042,60.68359375,GN,iid,balanced,0
15,1,0.7723207430448383,73.5546875,GN,iid,balanced,0
15,2,0.5003963108523749,83.33984375,GN,iid,balanced,0
15,3,0.3602645519989892,87.55859375,GN,iid,balanced,0
15,4,0.3375051235616411,88.49609375,GN,iid,balanced,0
15,5,0.2462713072573024,91.26953125,GN,iid,balanced,0
15,6,0.16537207121727987,94.62890625,GN,iid,balanced,0
15,7,0.11049998030393908,96.34765625,GN,iid,balanced,0
15,8,0.09275511498526612,97.05078125,GN,iid,balanced,0
15,9,0.05682246790264003,98.22265625,GN,iid,balanced,0
16,0,1.0734888855949976,63.49609375,GN,iid,balanced,0
16,1,0.6749931318467134,76.2109375,GN,iid,balanced,0
16,2,0.40318791916870395,87.01171875,GN,iid,balanced,0
16,3,0.2866586793054012,90.1171875,GN,iid,balanced,0
16,4,0.2489224359720538,91.19140625,GN,iid,balanced,0
16,5,0.22780999086317025,92.20703125,GN,iid,balanced,0
16,6,0.16548567457662103,94.27734375,GN,iid,balanced,0
16,7,0.12941469427494212,95.95703125,GN,iid,balanced,0
16,8,0.08078866019336602,97.40234375,GN,iid,balanced,0
16,9,0.05486695889049429,98.37890625,GN,iid,balanced,0
17,0,1.0414427397889086,65.33203125,GN,iid,balanced,0
17,1,0.6397532125629368,78.14453125,GN,iid,balanced,0
17,2,0.3748458248115639,87.91015625,GN,iid,balanced,0
17,3,0.2597281546744853,91.6796875,GN,iid,balanced,0
17,4,0.2330348580036116,92.1484375,GN,iid,balanced,0
17,5,0.17850582193302672,93.8671875,GN,iid,balanced,0
17,6,0.1686168939099389,94.31640625,GN,iid,balanced,0
17,7,0.10085402109984898,96.66015625,GN,iid,balanced,0
17,8,0.09668619282324471,96.7578125,GN,iid,balanced,0
17,9,0.04205044294020581,98.7890625,GN,iid,balanced,0
18,0,1.019918550015427,65.25390625,GN,iid,balanced,0
18,1,0.6277301132911817,78.4765625,GN,iid,balanced,0
18,2,0.3662960075569572,87.421875,GN,iid,balanced,0
18,3,0.23819712285185232,91.8359375,GN,iid,balanced,0
18,4,0.22714318125181307,92.2265625,GN,iid,balanced,0
18,5,0.19334614462095487,93.22265625,GN,iid,balanced,0
18,6,0.11378216853322556,96.3671875,GN,iid,balanced,0
18,7,0.07602093132545633,97.55859375,GN,iid,balanced,0
18,8,0.053140114185225684,98.203125,GN,iid,balanced,0
18,9,0.027292151524670773,99.19921875,GN,iid,balanced,0
19,0,0.9895476767327637,66.69921875,GN,iid,balanced,0
19,1,0.6047659521282185,78.88671875,GN,iid,balanced,0
19,2,0.3459890721118427,88.28125,GN,iid,balanced,0
19,3,0.251600285735185,91.11328125,GN,iid,balanced,0
19,4,0.2623512295031105,91.2890625,GN,iid,balanced,0
19,5,0.16453975918944935,94.7265625,GN,iid,balanced,0
19,6,0.11618077723978786,96.26953125,GN,iid,balanced,0
19,7,0.09038694630437476,96.89453125,GN,iid,balanced,0
19,8,0.08079741763019115,97.20703125,GN,iid,balanced,0
19,9,0.05906026783322886,98.1640625,GN,iid,balanced,0
20,0,0.9623608217574656,67.1875,GN,iid,balanced,0
20,1,0.5634362784330733,81.50390625,GN,iid,balanced,0
20,2,0.2927497468670481,90.76171875,GN,iid,balanced,0
20,3,0.210500395152485,93.0078125,GN,iid,balanced,0
20,4,0.17952406420031367,94.00390625,GN,iid,balanced,0
20,5,0.13385170091496548,95.2734375,GN,iid,balanced,0
20,6,0.12214362052854995,95.859375,GN,iid,balanced,0
20,7,0.07861958919165772,97.3046875,GN,iid,balanced,0
20,8,0.04222489402272913,98.7109375,GN,iid,balanced,0
20,9,0.026213016234282804,99.19921875,GN,iid,balanced,0
21,0,0.9701146323233842,68.0078125,GN,iid,balanced,0
21,1,0.556462990923319,80.390625,GN,iid,balanced,0
21,2,0.2932788235397311,90.76171875,GN,iid,balanced,0
21,3,0.2124604183998599,92.5390625,GN,iid,balanced,0
21,4,0.18592291380482492,93.671875,GN,iid,balanced,0
21,5,0.16507758774823741,94.04296875,GN,iid,balanced,0
21,6,0.10014336710029284,96.484375,GN,iid,balanced,0
21,7,0.08884538305137539,96.93359375,GN,iid,balanced,0
21,8,0.03707252059548409,98.828125,GN,iid,balanced,0
21,9,0.03887929752665968,98.69140625,GN,iid,balanced,0
22,0,0.958612468233332,68.49609375,GN,iid,balanced,0
22,1,0.5655080196680501,81.2109375,GN,iid,balanced,0
22,2,0.3058816064738494,90.09765625,GN,iid,balanced,0
22,3,0.2000648319210086,93.06640625,GN,iid,balanced,0
22,4,0.2266089038683276,92.08984375,GN,iid,balanced,0
22,5,0.1635909406279552,94.2578125,GN,iid,balanced,0
22,6,0.10935968440672354,96.15234375,GN,iid,balanced,0
22,7,0.06136111799482933,97.890625,GN,iid,balanced,0
22,8,0.04611883361031914,98.53515625,GN,iid,balanced,0
22,9,0.024059801374912128,99.27734375,GN,iid,balanced,0
23,0,0.9184743934776634,69.90234375,GN,iid,balanced,0
23,1,0.5260843288262549,82.32421875,GN,iid,balanced,0
23,2,0.2776827844715172,90.625,GN,iid,balanced,0
23,3,0.1712246115385369,94.16015625,GN,iid,balanced,0
23,4,0.1487180209302096,95.0,GN,iid,balanced,0
23,5,0.09700938133760247,96.8359375,GN,iid,balanced,0
23,6,0.07361076883078113,97.6953125,GN,iid,balanced,0
23,7,0.029399443076619035,99.140625,GN,iid,balanced,0
23,8,0.016385833746926436,99.51171875,GN,iid,balanced,0
23,9,0.005327910638033018,99.8828125,GN,iid,balanced,0
24,0,0.9169746226223652,69.39453125,GN,iid,balanced,0
24,1,0.4969486046815291,82.9296875,GN,iid,balanced,0
24,2,0.2565261149306025,91.640625,GN,iid,balanced,0
24,3,0.19862501647958197,93.3203125,GN,iid,balanced,0
24,4,0.16254064654561945,94.140625,GN,iid,balanced,0
24,5,0.11737717696187247,95.9375,GN,iid,balanced,0
24,6,0.11078021823068411,96.26953125,GN,iid,balanced,0
24,7,0.06662838570399572,97.6171875,GN,iid,balanced,0
24,8,0.04051574009118895,98.69140625,GN,iid,balanced,0
24,9,0.03011904414766775,98.828125,GN,iid,balanced,0
25,0,0.9034765475662425,69.35546875,GN,iid,balanced,0
25,1,0.4869156388565898,83.828125,GN,iid,balanced,0
25,2,0.23852014919848444,92.67578125,GN,iid,balanced,0
25,3,0.18859458165898105,93.59375,GN,iid,balanced,0
25,4,0.1767461767377881,93.96484375,GN,iid,balanced,0
25,5,0.11217142920850165,96.015625,GN,iid,balanced,0
25,6,0.08795897656332272,97.1875,GN,iid,balanced,0
25,7,0.05777691657667674,98.0859375,GN,iid,balanced,0
25,8,0.0229581375655016,99.2578125,GN,iid,balanced,0
25,9,0.007211482936452285,99.86328125,GN,iid,balanced,0
26,0,0.9031022327952087,69.78515625,GN,iid,balanced,0
26,1,0.49571058226865716,82.94921875,GN,iid,balanced,0
26,2,0.27261620175704593,91.171875,GN,iid,balanced,0
26,3,0.20903747442871462,92.67578125,GN,iid,balanced,0
26,4,0.1618720817009489,94.19921875,GN,iid,balanced,0
26,5,0.0951678825761519,96.9140625,GN,iid,balanced,0
26,6,0.07160029472161114,97.4609375,GN,iid,balanced,0
26,7,0.0567281626797012,98.30078125,GN,iid,balanced,0
26,8,0.022200727870222182,99.35546875,GN,iid,balanced,0
26,9,0.006470868888743553,99.8828125,GN,iid,balanced,0
27,0,0.8830088805581908,70.9765625,GN,iid,balanced,0
27,1,0.47500354659277944,84.5703125,GN,iid,balanced,0
27,2,0.24204579379220376,92.421875,GN,iid,balanced,0
27,3,0.16379462109189263,94.70703125,GN,iid,balanced,0
27,4,0.13977045787105452,95.33203125,GN,iid,balanced,0
27,5,0.10267165357654448,96.71875,GN,iid,balanced,0
27,6,0.062044521248753884,97.96875,GN,iid,balanced,0
27,7,0.05061294450044329,98.3203125,GN,iid,balanced,0
27,8,0.017746937088418235,99.609375,GN,iid,balanced,0
27,9,0.002888172734810723,99.98046875,GN,iid,balanced,0
28,0,0.88906010100618,70.95703125,GN,iid,balanced,0
28,1,0.48591572636505587,83.6328125,GN,iid,balanced,0
28,2,0.254507519393519,91.6015625,GN,iid,balanced,0
28,3,0.18253974897124864,93.41796875,GN,iid,balanced,0
28,4,0.1351641653527622,95.48828125,GN,iid,balanced,0
28,5,0.10440859383852512,96.484375,GN,iid,balanced,0
28,6,0.05945862465152914,98.203125,GN,iid,balanced,0
28,7,0.0475861293158232,98.49609375,GN,iid,balanced,0
28,8,0.022326207956837152,99.27734375,GN,iid,balanced,0
28,9,0.013919436171988764,99.6484375,GN,iid,balanced,0
29,0,0.8878169168252498,70.13671875,GN,iid,balanced,0
29,1,0.47525138758792307,84.375,GN,iid,balanced,0
29,2,0.24099175873125206,92.3828125,GN,iid,balanced,0
29,3,0.15466704253394709,94.47265625,GN,iid,balanced,0
29,4,0.133358617383783,95.44921875,GN,iid,balanced,0
29,5,0.12566941695986317,95.87890625,GN,iid,balanced,0
29,6,0.07192587266645205,97.734375,GN,iid,balanced,0
29,7,0.04181971345152533,98.7109375,GN,iid,balanced,0
29,8,0.029603864250572088,99.0625,GN,iid,balanced,0
29,9,0.009128145145041344,99.82421875,GN,iid,balanced,0
30,0,0.8271104983869009,73.1640625,GN,iid,balanced,0
