round,epoch,train_loss,train_acc,norm,independence,balancement,seed
7,3,1.4291909755232106,44.911027553625274,BN,noniid,unbalanced,0
7,4,1.4426573963239462,45.079573915715805,BN,noniid,unbalanced,0
7,5,1.335968896705788,49.49812030457614,BN,noniid,unbalanced,0
7,6,1.3245618566560249,49.82832079435649,BN,noniid,unbalanced,0
7,7,1.1747800292839345,56.42669171785054,BN,noniid,unbalanced,0
7,8,1.0149973975674234,63.26879698100843,BN,noniid,unbalanced,0
7,9,0.9542082295181197,65.68546364767509,BN,noniid,unbalanced,0
8,0,1.9744465501829125,38.65917488624309,BN,noniid,unbalanced,0
8,1,1.8543555966910275,36.4947660106352,BN,noniid,unbalanced,0
8,2,1.8046472529912818,38.58682266323046,BN,noniid,unbalanced,0
8,3,1.7877402993283054,37.65548029713247,BN,noniid,unbalanced,0
8,4,1.5978464821203686,43.06906814136725,BN,noniid,unbalanced,0
8,5,1.427755693337698,48.19222085229282,BN,noniid,unbalanced,0
8,6,1.2700835276641294,53.609913793103445,BN,noniid,unbalanced,0
8,7,1.1265437567670797,58.60119047932241,BN,noniid,unbalanced,0
8,8,1.0210875290574442,61.78981936663047,BN,noniid,unbalanced,0
8,9,0.9043446947317356,66.05346879191782,BN,noniid,unbalanced,0
9,0,1.8126786953210832,41.284523811340335,BN,noniid,unbalanced,0
9,1,1.4302238426854212,50.46785711924235,BN,noniid,unbalanced,0
9,2,1.1641511753449838,59.864285710652666,BN,noniid,unbalanced,0
9,3,0.9551005059946328,67.770238087972,BN,noniid,unbalanced,0
9,4,0.8204286304861307,72.91904759724935,BN,noniid,unbalanced,0
9,5,0.7607111199588205,74.97619046529134,BN,noniid,unbalanced,0
9,6,0.6536862768605352,78.752380956014,BN,noniid,unbalanced,0
9,7,0.581305242717887,81.00833333333334,BN,noniid,unbalanced,0
9,8,0.5017648452885138,83.77916666666667,BN,noniid,unbalanced,0
9,9,0.449118541519468,84.675,BN,noniid,unbalanced,0
10,0,1.820733651722304,44.86719687646177,BN,noniid,unbalanced,0
10,1,1.4502293523870597,49.070378151260506,BN,noniid,unbalanced,0
10,2,1.1725994793134702,59.375,BN,noniid,unbalanced,0
10,3,0.9365896775598536,67.69957983193277,BN,noniid,unbalanced,0
10,4,0.7746794663072258,72.96743697478992,BN,noniid,unbalanced,0
10,5,0.6501071052547512,78.58193277310924,BN,noniid,unbalanced,0
10,6,0.5521548060434205,81.21998798145967,BN,noniid,unbalanced,0
10,7,0.46208419622031643,83.97058823529412,BN,noniid,unbalanced,0
10,8,0.39540497419823495,85.59873949579831,BN,noniid,unbalanced,0
10,9,0.3369478681750846,87.22689075630252,BN,noniid,unbalanced,0
11,0,1.7359235152140449,43.435624258858816,BN,noniid,unbalanced,0
11,1,1.4627225716762684,48.40261103525883,BN,noniid,unbalanced,0
11,2,1.2333196264323818,54.77340935458656,BN,noniid,unbalanced,0
11,3,0.9677022359482631,65.31662663692185,BN,noniid,unbalanced,0
11,4,0.7906985442005411,70.93487394957984,BN,noniid,unbalanced,0
11,5,0.7375133932204213,73.125,BN,noniid,unbalanced,0
11,6,0.6159419024856213,77.09033613445378,BN,noniid,unbalanced,0
11,7,0.5500039368977442,79.02310924369748,BN,noniid,unbalanced,0
11,8,0.5616782852653962,78.8970588235294,BN,noniid,unbalanced,0
11,9,0.49646751614832396,81.33928571428571,BN,noniid,unbalanced,0
12,0,2.124009764475138,30.98779385602927,BN,noniid,unbalanced,0
12,1,1.893202159247255,28.84380652029303,BN,noniid,unbalanced,0
12,2,1.7462095923344545,35.91602622406392,BN,noniid,unbalanced,0
12,3,1.5786626911191624,41.14602169809462,BN,noniid,unbalanced,0
12,4,1.4111752851477153,47.22931733916077,BN,noniid,unbalanced,0
12,5,1.2634233719068049,52.88822331006014,BN,noniid,unbalanced,0
12,6,1.0967852694477556,59.3834764746171,BN,noniid,unbalanced,0
12,7,0.9661177336090964,64.33883362782153,BN,noniid,unbalanced,0
12,8,0.8110239396455309,70.10510850254494,BN,noniid,unbalanced,0
12,9,0.6946467877221235,74.6502034392538,BN,noniid,unbalanced,0
13,0,1.5545999221322013,46.483013934623905,BN,noniid,unbalanced,0
13,1,1.409947893532311,50.520470391250235,BN,noniid,unbalanced,0
13,2,1.164230104772056,59.20949476288586,BN,noniid,unbalanced,0
13,3,0.9591994912522596,67.55879790143268,BN,noniid,unbalanced,0
13,4,0.800033877144863,73.43641111792587,BN,noniid,unbalanced,0
13,5,0.6880792322727601,77.03310102137124,BN,noniid,unbalanced,0
13,6,0.5934956582399403,80.36149824188976,BN,noniid,unbalanced,0
13,7,0.4977181553074,83.72125433945074,BN,noniid,unbalanced,0
13,8,0.39995078113747806,86.43074912094488,BN,noniid,unbalanced,0
13,9,0.3359354974213624,88.8828397053044,BN,noniid,unbalanced,0
14,0,1.7368519563642502,46.57273375552358,BN,noniid,unbalanced,0
14,1,1.2210798307331248,56.179995235810644,BN,noniid,unbalanced,0
14,2,0.8665090602817961,68.5797342192691,BN,noniid,unbalanced,0
14,3,0.6001008847021371,78.94102990033223,BN,noniid,unbalanced,0
14,4,0.4162557756542182,86.13787375415282,BN,noniid,unbalanced,0
14,5,0.362386743475813,87.73671096345515,BN,noniid,unbalanced,0
14,6,0.30404730393776386,89.92940199335548,BN,noniid,unbalanced,0
14,7,0.23225112177317103,92.60797342192691,BN,noniid,unbalanced,0
14,8,0.16904034416142547,95.1827242524917,BN,noniid,unbalanced,0
14,9,0.1120227840726157,96.96843853820597,BN,noniid,unbalanced,0
15,0,1.9426539263210176,47.91884816753927,BN,noniid,unbalanced,0
15,1,1.3635400320300881,52.497195218870154,BN,noniid,unbalanced,0
15,2,1.1246531059994747,55.53851905543143,BN,noniid,unbalanced,0
15,3,0.9707565330241987,62.43455497382199,BN,noniid,unbalanced,0
15,4,0.8182841689954877,69.79712041884817,BN,noniid,unbalanced,0
15,5,0.737977358892911,72.69633507853403,BN,noniid,unbalanced,0
15,6,0.6520424678005005,75.88350785340315,BN,noniid,unbalanced,0
15,7,0.538458953518908,80.14397905759162,BN,noniid,unbalanced,0
15,8,0.4156913701834947,84.83638743455498,BN,noniid,unbalanced,0
15,9,0.3608300203252681,87.20549738219896,BN,noniid,unbalanced,0
16,0,1.9921854367740564,36.522160070488255,BN,noniid,unbalanced,0
16,1,1.5432511501642594,42.88349828375391,BN,noniid,unbalanced,0
16,2,1.2693001383758453,53.25677710843374,BN,noniid,unbalanced,0
16,3,0.9688514323052333,65.29743975903614,BN,noniid,unbalanced,0
16,4,0.717367436198226,75.3517641963729,BN,noniid,unbalanced,0
16,5,0.5436041103227132,81.80292598310723,BN,noniid,unbalanced,0
16,6,0.4182220711204481,85.91867469879519,BN,noniid,unbalanced,0
16,7,0.3606176859466359,87.69632098186447,BN,noniid,unbalanced,0
16,8,0.3537427572903773,87.86305937709578,BN,noniid,unbalanced,0
16,9,0.26948678671874676,91.58777967705784,BN,noniid,unbalanced,0
17,0,1.9068687414088525,38.58372688818898,BN,noniid,unbalanced,0
17,1,1.3151683648509427,51.36019283746556,BN,noniid,unbalanced,0
17,2,0.9713827181894835,64.05106257078732,BN,noniid,unbalanced,0
17,3,0.6484931141097027,76.64354583908376,BN,noniid,unbalanced,0
17,4,0.4360444664765283,85.50029515037852,BN,noniid,unbalanced,0
17,5,0.3660560972839799,88.10015740933169,BN,noniid,unbalanced,0
17,6,0.283312773832297,91.69864225781653,BN,noniid,unbalanced,0
17,7,0.21141942282150866,94.01023217403528,BN,noniid,unbalanced,0
17,8,0.16745841860855845,95.41765052227935,BN,noniid,unbalanced,0
17,9,0.11324120566156531,97.17384886938679,BN,noniid,unbalanced,0
18,0,1.4936322627171617,55.727114140302284,BN,noniid,unbalanced,0
18,1,1.184122806693288,56.74261083274052,BN,noniid,unbalanced,0
18,2,0.8590666771727218,68.37797618734426,BN,noniid,unbalanced,0
18,3,0.6174434975389091,77.96079637812473,BN,noniid,unbalanced,0
18,4,0.422826884153845,85.95032838843335,BN,noniid,unbalanced,0
18,5,0.29154362475858125,90.84051724137932,BN,noniid,unbalanced,0
18,6,0.20780480087128597,93.76539407927415,BN,noniid,unbalanced,0
18,7,0.15282471760727423,95.7794540229885,BN,noniid,unbalanced,0
18,8,0.09603922315083722,97.61135057471265,BN,noniid,unbalanced,0
18,9,0.07146888368511466,98.8146551724138,BN,noniid,unbalanced,0
19,0,1.7662764578773122,53.63227513631185,BN,noniid,unbalanced,0
19,1,1.5783228982653883,47.24470900076407,BN,noniid,unbalanced,0
19,2,1.2903714546036942,55.83465607254593,BN,noniid,unbalanced,0
19,3,0.9792437134965978,65.26455024436667,BN,noniid,unbalanced,0
19,4,0.7718313363053042,71.76851851851852,BN,noniid,unbalanced,0
19,5,0.6030347659864842,77.91666666666667,BN,noniid,unbalanced,0
19,6,0.46592432255166827,82.96296296296296,BN,noniid,unbalanced,0
19,7,0.36366905994730553,87.43055555555556,BN,noniid,unbalanced,0
19,8,0.26026709848256024,91.875,BN,noniid,unbalanced,0
19,9,0.1869013341816349,94.81481481481481,BN,noniid,unbalanced,0
20,0,1.655658690275591,46.8937125748503,BN,noniid,unbalanced,0
20,1,1.5207546703241386,45.243263473053894,BN,noniid,unbalanced,0
20,2,1.2300126281717492,54.775449101796404,BN,noniid,unbalanced,0
20,3,0.8553646769357879,68.41691616766467,BN,noniid,unbalanced,0
20,4,0.5272497975735919,81.66916167664671,BN,noniid,unbalanced,0
20,5,0.33086393297716843,89.77919161676647,BN,noniid,unbalanced,0
20,6,0.21377573371864855,93.937125748503,BN,noniid,unbalanced,0
20,7,0.17271711749601887,95.22829341317366,BN,noniid,unbalanced,0
20,8,0.11053819230494151,97.39895209580838,BN,noniid,unbalanced,0
20,9,0.06424557321937058,98.69011976047904,BN,noniid,unbalanced,0
21,0,1.7140167601427099,44.417060221522306,BN,noniid,unbalanced,0
21,1,1.3772667947510058,47.24665485728871,BN,noniid,unbalanced,0
21,2,1.025604853211561,61.90820541592012,BN,noniid,unbalanced,0
21,3,0.6492262016173668,76.75816605833279,BN,noniid,unbalanced,0
21,4,0.36651192129315097,88.89462809917356,BN,noniid,unbalanced,0
21,5,0.23194728183018726,93.56060606060606,BN,noniid,unbalanced,0
21,6,0.15567279101420609,95.84809129362921,BN,noniid,unbalanced,0
21,7,0.11007627653895773,97.61904760103252,BN,noniid,unbalanced,0
21,8,0.09271277577684263,97.89698936525456,BN,noniid,unbalanced,0
21,9,0.07099150908570839,98.32988980716253,BN,noniid,unbalanced,0
22,0,1.8951953466452947,49.94779306709568,BN,noniid,unbalanced,0
22,1,1.3132764265386765,52.45194589101595,BN,noniid,unbalanced,0
22,2,0.9164422722842754,65.23374464979203,BN,noniid,unbalanced,0
22,3,0.5373906518867939,80.82225913621262,BN,noniid,unbalanced,0
22,4,0.3388096502977439,88.30980066445183,BN,noniid,unbalanced,0
22,5,0.2283456303783386,93.16563833749967,BN,noniid,unbalanced,0
22,6,0.20630009898214302,93.47294730759934,BN,noniid,unbalanced,0
22,7,0.1775550736169303,95.22425249169436,BN,noniid,unbalanced,0
22,8,0.2348278171612581,92.25201707504121,BN,noniid,unbalanced,0
22,9,0.1684264085840347,95.0373754152824,BN,noniid,unbalanced,0
23,0,1.461485811859214,58.09404759724935,BN,noniid,unbalanced,0
23,1,1.2855891058283548,56.41607142130534,BN,noniid,unbalanced,0
23,2,0.8350502767212068,71.66904759724935,BN,noniid,unbalanced,0
23,3,0.49890454203200835,83.95535713195801,BN,noniid,unbalanced,0
23,4,0.2865848352372025,91.70416666666667,BN,noniid,unbalanced,0
23,5,0.1652793324762024,95.95952379862467,BN,noniid,unbalanced,0
23,6,0.09627000771152476,98.367857131958,BN,noniid,unbalanced,0
23,7,0.05473900062779042,98.9875,BN,noniid,unbalanced,0
23,8,0.034749853141838684,99.4375,BN,noniid,unbalanced,0
23,9,0.018655863621194535,99.75,BN,noniid,unbalanced,0
24,0,1.5451089575446908,52.01098111032069,BN,noniid,unbalanced,0
24,1,1.1858680388594485,54.62900245052644,BN,noniid,unbalanced,0
24,2,0.8181273930320709,68.2922824333454,BN,noniid,unbalanced,0
24,3,0.44527435310361585,84.82142856203276,BN,noniid,unbalanced,0
24,4,0.2379563367770364,93.36206896551724,BN,noniid,unbalanced,0
24,5,0.15274813695511,96.246408045977,BN,noniid,unbalanced,0
24,6,0.08911859329613246,98.27586206896552,BN,noniid,unbalanced,0
24,7,0.04815487058842608,99.17385057471265,BN,noniid,unbalanced,0
24,8,0.02856367454334194,99.56896551724138,BN,noniid,unbalanced,0
24,9,0.019567184340564706,99.76652298850574,BN,noniid,unbalanced,0
25,0,1.5464055474495575,55.01677188557156,BN,noniid,unbalanced,0
25,1,1.1658172716350599,58.714976337074575,BN,noniid,unbalanced,0
25,2,0.729769637413292,73.39137725408564,BN,noniid,unbalanced,0
25,3,0.38856902635123747,87.53206392151216,BN,noniid,unbalanced,0
25,4,0.2323758948611376,93.61187845303867,BN,noniid,unbalanced,0
25,5,0.1335046229072337,96.39848066298343,BN,noniid,unbalanced,0
25,6,0.08562244555084177,97.89364640883979,BN,noniid,unbalanced,0
25,7,0.053730177753849355,99.11947513812154,BN,noniid,unbalanced,0
25,8,0.02999130616965318,99.63743093922652,BN,noniid,unbalanced,0
25,9,0.02051277215096029,99.79281767955801,BN,noniid,unbalanced,0
26,0,1.1758421424569543,70.51876128474369,BN,noniid,unbalanced,0
26,1,0.7015676883169408,76.3364602101,BN,noniid,unbalanced,0
26,2,0.45833603144753016,84.86946202531645,BN,noniid,unbalanced,0
26,3,0.251436921837887,91.43196202531645,BN,noniid,unbalanced,0
26,4,0.11967486078678512,96.6376582278481,BN,noniid,unbalanced,0
26,5,0.06619958593392203,98.35838607594937,BN,noniid,unbalanced,0
26,6,0.03208240504171021,99.6242088607595,BN,noniid,unbalanced,0
26,7,0.016970152645983404,99.78243670886076,BN,noniid,unbalanced,0
26,8,0.011320667469832027,99.84177215189874,BN,noniid,unbalanced,0
26,9,0.005410908853459832,99.96044303797468,BN,noniid,unbalanced,0
27,0,1.6647328605083214,48.40004104307328,BN,noniid,unbalanced,0
27,1,1.007622257924114,62.669848113224425,BN,noniid,unbalanced,0
27,2,0.6347257231319344,77.48871099537817,BN,noniid,unbalanced,0
27,3,0.3039864796781163,90.44540229885058,BN,noniid,unbalanced,0
27,4,0.15732820759307936,95.79741379310344,BN,noniid,unbalanced,0
27,5,0.08753732110383043,98.13218390804597,BN,noniid,unbalanced,0
27,6,0.052285385790117746,99.17385057471265,BN,noniid,unbalanced,0
27,7,0.03580201017172223,99.40732758620689,BN,noniid,unbalanced,0
27,8,0.01999633795790503,99.7613916287477,BN,noniid,unbalanced,0
27,9,0.013602836129132488,99.74343185863276,BN,noniid,unbalanced,0
28,0,1.5140873649144035,59.83408324174055,BN,noniid,unbalanced,0
28,1,1.0106253341247335,62.95416196687954,BN,noniid,unbalanced,0
28,2,0.733328596779556,71.49465691573977,BN,noniid,unbalanced,0
28,3,0.4941712521423593,81.95303711177796,BN,noniid,unbalanced,0
28,4,0.3043388710329749,91.23664228184016,BN,noniid,unbalanced,0
28,5,0.25434830175679707,91.92913385826772,BN,noniid,unbalanced,0
28,6,0.24894575378720055,92.39665354330708,BN,noniid,unbalanced,0
28,7,0.14373191230204854,96.0974409448819,BN,noniid,unbalanced,0
28,8,0.07707416159412493,98.84350393700787,BN,noniid,unbalanced,0
28,9,0.02927561588257672,99.70472440944881,BN,noniid,unbalanced,0
29,0,1.4937334493187093,58.66972005882593,BN,noniid,unbalanced,0
29,1,1.1804015996385506,59.675792496211244,BN,noniid,unbalanced,0
29,2,0.7638823486561284,73.65479621557407,BN,noniid,unbalanced,0
29,3,0.43537332256048145,85.57122272854237,BN,noniid,unbalanced,0
29,4,0.23723671640610317,93.10158501440922,BN,noniid,unbalanced,0
29,5,0.11246362542673162,97.49382460976197,BN,noniid,unbalanced,0
29,6,0.05289239708965937,99.26152737752162,BN,noniid,unbalanced,0
29,7,0.030112258494031142,99.585734870317,BN,noniid,unbalanced,0
29,8,0.022940558664616792,99.63719636768704,BN,noniid,unbalanced,0
29,9,0.013807418425372024,99.85590778097983,BN,noniid,unbalanced,0
30,0,1.1560694628233443,67.07164437100967,BN,noniid,unbalanced,0
30,1,0.9131222109337058,68.98467844706647,BN,noniid,unbalanced,0
30,2,0.555914513814422,81.09732410626829,BN,noniid,unbalanced,0
30,3,0.27649017675214216,91.93731117824774,BN,noniid,unbalanced,0
30,4,0.16678299613669267,95.16238670694864,BN,noniid,unbalanced,0
30,5,0.13639267517135584,95.67598187311178,BN,noniid,unbalanced,0
30,6,0.09102396451371506,97.77190332326283,BN,noniid,unbalanced,0
30,7,0.044141456472133134,99.29003021148036,BN,noniid,unbalanced,0
30,8,0.02005740476368077,99.82736295947856,BN,noniid,unbalanced,0
30,9,0.010194915654281931,99.90558912386707,BN,noniid,unbalanced,0
31,0,1.4332381108810905,60.545060990598905,BN,noniid,unbalanced,0
31,1,0.9827394220700933,66.85655252335813,BN,noniid,unbalanced,0
31,2,0.5167645041730778,82.75432899832397,BN,noniid,unbalanced,0
31,3,0.20680378804486194,94.0771349862259,BN,noniid,unbalanced,0
31,4,0.09405639618936638,98.10360093550248,BN,noniid,unbalanced,0
31,5,0.06381633067368876,98.53650137741047,BN,noniid,unbalanced,0
31,6,0.04131256364021045,99.13911845730027,BN,noniid,unbalanced,0
31,7,0.02933888904495067,99.46625344352617,BN,noniid,unbalanced,0
31,8,0.018603056393269982,99.68762297406998,BN,noniid,unbalanced,0
31,9,0.009831584703596373,99.89669421487604,BN,noniid,unbalanced,0
32,0,1.2822818703862906,64.14786965888844,BN,noniid,unbalanced,0
32,1,0.9694962175219859,67.22431075782107,BN,noniid,unbalanced,0
32,2,0.49255158102197016,84.21303258527789,BN,noniid,unbalanced,0
32,3,0.22713601673920558,93.75877192982456,BN,noniid,unbalanced,0
32,4,0.11987988747484786,97.32456140350877,BN,noniid,unbalanced,0
32,5,0.0796019384523102,98.71491228070175,BN,noniid,unbalanced,0
32,6,0.05011130530967198,99.32894736842105,BN,noniid,unbalanced,0
32,7,0.05674462723484459,98.61842105263158,BN,noniid,unbalanced,0
32,8,0.03845289609019171,99.14473684210526,BN,noniid,unbalanced,0
32,9,0.022798564332218742,99.60526315789474,BN,noniid,unbalanced,0
33,0,1.6185691812565242,54.88670467729328,BN,noniid,unbalanced,0
33,1,1.4102842169148582,44.425270112622684,BN,noniid,unbalanced,0
33,2,0.928997504571844,62.002551006669755,BN,noniid,unbalanced,0
33,3,0.5006130499327007,81.5126050420168,BN,noniid,unbalanced,0
33,4,0.26149403527202947,93.17226890756302,BN,noniid,unbalanced,0
33,5,0.1490679481722211,96.40231092436974,BN,noniid,unbalanced,0
33,6,0.06663911488149785,98.9233193277311,BN,noniid,unbalanced,0
33,7,0.024669173848130468,99.86869747899159,BN,noniid,unbalanced,0
33,8,0.008543767191165424,99.97373949579831,BN,noniid,unbalanced,0
33,9,0.004996407122234814,100.0,BN,noniid,unbalanced,0
34,0,1.7226137696378465,52.91520979020979,BN,noniid,unbalanced,0
34,1,1.4304591251628382,48.78059440559441,BN,noniid,unbalanced,0
34,2,0.9570671629548965,64.1826923076923,BN,noniid,unbalanced,0
34,3,0.5101802847730778,80.32342657342657,BN,noniid,unbalanced,0
34,4,0.30242027283134915,90.27097902097903,BN,noniid,unbalanced,0
34,5,0.18387065688168494,94.01223776223776,BN,noniid,unbalanced,0
34,6,0.1274258872298007,95.35402097902097,BN,noniid,unbalanced,0
34,7,0.050147704253536145,98.9291958041958,BN,noniid,unbalanced,0
34,8,0.016601120908343692,100.0,BN,noniid,unbalanced,0
34,9,0.005712566123223111,100.0,BN,noniid,unbalanced,0
35,0,1.5509568721321494,56.76629072490491,BN,noniid,unbalanced,0
35,1,0.6270733570296055,77.71741855019017,BN,noniid,unbalanced,0
35,2,0.37823707756786523,89.28822053608141,BN,noniid,unbalanced,0
35,3,0.2582745051227935,94.41416039717825,BN,noniid,unbalanced,0
35,4,0.18344477512158877,97.16165412768983,BN,noniid,unbalanced,0
35,5,0.1332687245306085,98.74373431289405,BN,noniid,unbalanced,0
35,6,0.099164889433846,99.51754385964912,BN,noniid,unbalanced,0
35,7,0.07575840065582541,99.69298245614036,BN,noniid,unbalanced,0
35,8,0.05947328745836817,99.84649122807018,BN,noniid,unbalanced,0
35,9,0.04804921010345743,99.91228070175438,BN,noniid,unbalanced,0
36,0,1.4954309676806845,55.20247466920868,BN,noniid,unbalanced,0
36,1,0.610120808749687,81.2134420439953,BN,noniid,unbalanced,0
36,2,0.33737849905595596,90.33253653218426,BN,noniid,unbalanced,0
36,3,0.21535392028580266,95.25731157317875,BN,noniid,unbalanced,0
36,4,0.14140629610156744,97.83113047081655,BN,noniid,unbalanced,0
36,5,0.09355118863768583,99.43053991963544,BN,noniid,unbalanced,0
36,6,0.06494823759641703,99.80314960629921,BN,noniid,unbalanced,0
36,7,0.04926627745309214,99.9015748031496,BN,noniid,unbalanced,0
36,8,0.03966284207229715,99.92618110236221,BN,noniid,unbalanced,0
36,9,0.03295001412162513,99.9507874015748,BN,noniid,unbalanced,0
37,0,1.2350675458170859,64.18466899220536,BN,noniid,unbalanced,0
37,1,0.6708507832576998,77.23998256776392,BN,noniid,unbalanced,0
37,2,0.4720611201860465,85.34407664973561,BN,noniid,unbalanced,0
37,3,0.33776707713117415,90.91463414634147,BN,noniid,unbalanced,0
37,4,0.23609057362872835,95.03048780487805,BN,noniid,unbalanced,0
37,5,0.15824011721103112,98.04878048780488,BN,noniid,unbalanced,0
37,6,0.10365663574917651,99.17682926829268,BN,noniid,unbalanced,0
37,7,0.07025290512616132,99.72560975609755,BN,noniid,unbalanced,0
37,8,0.04995891931353182,99.8780487804878,BN,noniid,unbalanced,0
37,9,0.037263264223115475,99.95426829268293,BN,noniid,unbalanced,0
38,0,1.2261670876350068,63.60109160667242,BN,noniid,unbalanced,0
38,1,0.4070107771139406,86.342548636503,BN,noniid,unbalanced,0
38,2,0.19928323453063287,95.58258185909436,BN,noniid,unbalanced,0
38,3,0.11300792105099886,98.1312292358804,BN,noniid,unbalanced,0
38,4,0.06146130715171958,99.62624584717608,BN,noniid,unbalanced,0
38,5,0.03850404435205598,99.93770764119601,BN,noniid,unbalanced,0
38,6,0.029080763510258192,99.97923588039868,BN,noniid,unbalanced,0
38,7,0.023786845009006633,99.97923588039868,BN,noniid,unbalanced,0
38,8,0.020117179883575916,100.0,BN,noniid,unbalanced,0
38,9,0.017424283994739238,100.0,BN,noniid,unbalanced,0
