Epoch,Norm,Opt,Lr,Momentum,Weight_decay,Train_Loss,Test_Loss,Test_Accuracy
44,Batch Norm,adam,0.001,0.9,0,4.761805151123963e-05,0.8277435395159299,0.8737
45,Batch Norm,adam,0.001,0.9,0,3.642204145514935e-05,0.8405315304481531,0.8739
46,Batch Norm,adam,0.001,0.9,0,6.186195612936176e-05,0.8434908920073811,0.8716
47,Batch Norm,adam,0.001,0.9,0,2.8877375536671992e-05,0.8672762658399872,0.8731
48,Batch Norm,adam,0.001,0.9,0,2.715804421017231e-05,0.8855149323427225,0.8727
49,Batch Norm,adam,0.001,0.9,0,2.693276381151032e-05,0.8939921248562729,0.8727
50,Batch Norm,adam,0.001,0.9,0,2.0040021692878042e-05,0.9106205118985116,0.8738
1,Batch Norm,adam,0.01,0.5,0,2.159460774163151,1.6719545533385458,0.3715
2,Batch Norm,adam,0.01,0.5,0,1.4809217736544207,1.3314266431180737,0.5138
3,Batch Norm,adam,0.01,0.5,0,1.1506242613353388,1.082107611094849,0.608
4,Batch Norm,adam,0.01,0.5,0,0.9237974743404047,0.9098366944095756,0.674
5,Batch Norm,adam,0.01,0.5,0,0.7874096412487956,0.8436484065236924,0.6985
6,Batch Norm,adam,0.01,0.5,0,0.6822565213951004,0.8500153859959373,0.7263
7,Batch Norm,adam,0.01,0.5,0,0.5935565289633963,1.1566310125061228,0.6989
8,Batch Norm,adam,0.01,0.5,0,0.5147667836655131,0.7168225208415261,0.7546
9,Batch Norm,adam,0.01,0.5,0,0.4330847334602605,0.6418853043755398,0.7889
10,Batch Norm,adam,0.01,0.5,0,0.3646395929786555,0.9084507687182366,0.7874
11,Batch Norm,adam,0.01,0.5,0,0.3125194873270171,0.6680775662011738,0.7806
12,Batch Norm,adam,0.01,0.5,0,0.2589958980870064,0.6381601732742938,0.8083
13,Batch Norm,adam,0.01,0.5,0,0.22699152401950964,0.719457451301285,0.7963
14,Batch Norm,adam,0.01,0.5,0,0.1755966552821419,0.8963411454158493,0.766
15,Batch Norm,adam,0.01,0.5,0,0.14681814852959055,0.7718154505083833,0.7996
16,Batch Norm,adam,0.01,0.5,0,0.1275153978468131,0.7249159077300301,0.8106
17,Batch Norm,adam,0.01,0.5,0,0.10416437132412668,0.8545057011556022,0.809
18,Batch Norm,adam,0.01,0.5,0,0.09826914079087165,0.8020215377777438,0.8104
19,Batch Norm,adam,0.01,0.5,0,0.08674369100243082,0.7530423372606688,0.8259
20,Batch Norm,adam,0.01,0.5,0,0.08057023611519952,0.8351012291033056,0.812
21,Batch Norm,adam,0.01,0.5,0,0.017045258293690545,0.6902441537078423,0.852
22,Batch Norm,adam,0.01,0.5,0,0.002649099922359652,0.7202141801767712,0.8567
23,Batch Norm,adam,0.01,0.5,0,0.0012538088541796497,0.7480896722666824,0.8563
24,Batch Norm,adam,0.01,0.5,0,0.0006518463673264496,0.7741273271886608,0.8556
25,Batch Norm,adam,0.01,0.5,0,0.0004670895780893722,0.796637611675866,0.8573
26,Batch Norm,adam,0.01,0.5,0,0.0003066174143328643,0.8234791536874408,0.8579
27,Batch Norm,adam,0.01,0.5,0,0.0002697190249767786,0.8598134095155741,0.8574
28,Batch Norm,adam,0.01,0.5,0,0.00023777713777747213,0.8864522365075124,0.8561
29,Batch Norm,adam,0.01,0.5,0,0.0002785288613809742,0.9269023224522795,0.8531
30,Batch Norm,adam,0.01,0.5,0,0.047817823435759736,0.8181456655641145,0.8311
31,Batch Norm,adam,0.01,0.5,0,0.00912698627094669,0.7829583675801,0.8471
32,Batch Norm,adam,0.01,0.5,0,0.001817091413953132,0.7942039046106459,0.8489
33,Batch Norm,adam,0.01,0.5,0,0.0010189668718970184,0.8173267875291124,0.8511
34,Batch Norm,adam,0.01,0.5,0,0.00065875995085876,0.834488618222973,0.8516
35,Batch Norm,adam,0.01,0.5,0,0.0004487277074914087,0.8613541873195504,0.8513
36,Batch Norm,adam,0.01,0.5,0,0.0003442928889788517,0.8839226893231839,0.8511
37,Batch Norm,adam,0.01,0.5,0,0.0002497525885998917,0.9046984288511397,0.8518
38,Batch Norm,adam,0.01,0.5,0,0.00024109308404037837,0.9325255129156234,0.8523
39,Batch Norm,adam,0.01,0.5,0,0.00016717162700277655,0.9509108345719832,0.8509
40,Batch Norm,adam,0.01,0.5,0,0.00016216146755222794,0.954373793511451,0.8527
41,Batch Norm,adam,0.01,0.5,0,0.00011994295210940118,0.9636113239994532,0.8521
42,Batch Norm,adam,0.01,0.5,0,9.468551657646504e-05,0.9744149657744395,0.8541
43,Batch Norm,adam,0.01,0.5,0,8.761750308845444e-05,0.9933065587206732,0.854
44,Batch Norm,adam,0.01,0.5,0,7.42629733681113e-05,0.9929981495760665,0.855
45,Batch Norm,adam,0.01,0.5,0,6.796849005756027e-05,1.0103310603129714,0.8531
46,Batch Norm,adam,0.01,0.5,0,6.551521671478331e-05,1.0136048816427399,0.8534
47,Batch Norm,adam,0.01,0.5,0,5.631988278299551e-05,1.0247472769851926,0.8534
48,Batch Norm,adam,0.01,0.5,0,4.960994839861729e-05,1.0381075600280036,0.8538
49,Batch Norm,adam,0.01,0.5,0,6.426456734272013e-05,1.0398726617988152,0.8539
50,Batch Norm,adam,0.01,0.5,0,0.0001348216573638368,1.0461146488219877,0.8526
1,Batch Norm,adam,0.01,0.9,0,2.159460774163151,1.6719545533385458,0.3715
2,Batch Norm,adam,0.01,0.9,0,1.4809217736544207,1.3314266431180737,0.5138
3,Batch Norm,adam,0.01,0.9,0,1.1506242613353388,1.082107611094849,0.608
4,Batch Norm,adam,0.01,0.9,0,0.9237974743404047,0.9098366944095756,0.674
5,Batch Norm,adam,0.01,0.9,0,0.7874096412487956,0.8436484065236924,0.6985
6,Batch Norm,adam,0.01,0.9,0,0.6822565213951004,0.8500153859959373,0.7263
7,Batch Norm,adam,0.01,0.9,0,0.5935565289633963,1.1566310125061228,0.6989
8,Batch Norm,adam,0.01,0.9,0,0.5147667836655131,0.7168225208415261,0.7546
9,Batch Norm,adam,0.01,0.9,0,0.4330847334602605,0.6418853043755398,0.7889
10,Batch Norm,adam,0.01,0.9,0,0.3646395929786555,0.9084507687182366,0.7874
11,Batch Norm,adam,0.01,0.9,0,0.3125194873270171,0.6680775662011738,0.7806
12,Batch Norm,adam,0.01,0.9,0,0.2589958980870064,0.6381601732742938,0.8083
13,Batch Norm,adam,0.01,0.9,0,0.22699152401950964,0.719457451301285,0.7963
14,Batch Norm,adam,0.01,0.9,0,0.1755966552821419,0.8963411454158493,0.766
15,Batch Norm,adam,0.01,0.9,0,0.14681814852959055,0.7718154505083833,0.7996
16,Batch Norm,adam,0.01,0.9,0,0.1275153978468131,0.7249159077300301,0.8106
17,Batch Norm,adam,0.01,0.9,0,0.10416437132412668,0.8545057011556022,0.809
18,Batch Norm,adam,0.01,0.9,0,0.09826914079087165,0.8020215377777438,0.8104
19,Batch Norm,adam,0.01,0.9,0,0.08674369100243082,0.7530423372606688,0.8259
20,Batch Norm,adam,0.01,0.9,0,0.08057023611519952,0.8351012291033056,0.812
21,Batch Norm,adam,0.01,0.9,0,0.017045258293690545,0.6902441537078423,0.852
22,Batch Norm,adam,0.01,0.9,0,0.002649099922359652,0.7202141801767712,0.8567
23,Batch Norm,adam,0.01,0.9,0,0.0012538088541796497,0.7480896722666824,0.8563
24,Batch Norm,adam,0.01,0.9,0,0.0006518463673264496,0.7741273271886608,0.8556
25,Batch Norm,adam,0.01,0.9,0,0.0004670895780893722,0.796637611675866,0.8573
26,Batch Norm,adam,0.01,0.9,0,0.0003066174143328643,0.8234791536874408,0.8579
27,Batch Norm,adam,0.01,0.9,0,0.0002697190249767786,0.8598134095155741,0.8574
28,Batch Norm,adam,0.01,0.9,0,0.00023777713777747213,0.8864522365075124,0.8561
29,Batch Norm,adam,0.01,0.9,0,0.0002785288613809742,0.9269023224522795,0.8531
30,Batch Norm,adam,0.01,0.9,0,0.047817823435759736,0.8181456655641145,0.8311
31,Batch Norm,adam,0.01,0.9,0,0.00912698627094669,0.7829583675801,0.8471
32,Batch Norm,adam,0.01,0.9,0,0.001817091413953132,0.7942039046106459,0.8489
33,Batch Norm,adam,0.01,0.9,0,0.0010189668718970184,0.8173267875291124,0.8511
34,Batch Norm,adam,0.01,0.9,0,0.00065875995085876,0.834488618222973,0.8516
35,Batch Norm,adam,0.01,0.9,0,0.0004487277074914087,0.8613541873195504,0.8513
36,Batch Norm,adam,0.01,0.9,0,0.0003442928889788517,0.8839226893231839,0.8511
37,Batch Norm,adam,0.01,0.9,0,0.0002497525885998917,0.9046984288511397,0.8518
38,Batch Norm,adam,0.01,0.9,0,0.00024109308404037837,0.9325255129156234,0.8523
39,Batch Norm,adam,0.01,0.9,0,0.00016717162700277655,0.9509108345719832,0.8509
40,Batch Norm,adam,0.01,0.9,0,0.00016216146755222794,0.954373793511451,0.8527
41,Batch Norm,adam,0.01,0.9,0,0.00011994295210940118,0.9636113239994532,0.8521
42,Batch Norm,adam,0.01,0.9,0,9.468551657646504e-05,0.9744149657744395,0.8541
43,Batch Norm,adam,0.01,0.9,0,8.761750308845444e-05,0.9933065587206732,0.854
44,Batch Norm,adam,0.01,0.9,0,7.42629733681113e-05,0.9929981495760665,0.855
45,Batch Norm,adam,0.01,0.9,0,6.796849005756027e-05,1.0103310603129714,0.8531
46,Batch Norm,adam,0.01,0.9,0,6.551521671478331e-05,1.0136048816427399,0.8534
47,Batch Norm,adam,0.01,0.9,0,5.631988278299551e-05,1.0247472769851926,0.8534
48,Batch Norm,adam,0.01,0.9,0,4.960994839861729e-05,1.0381075600280036,0.8538
49,Batch Norm,adam,0.01,0.9,0,6.426456734272013e-05,1.0398726617988152,0.8539
50,Batch Norm,adam,0.01,0.9,0,0.0001348216573638368,1.0461146488219877,0.8526
