Epochs,Train Loss Average,Test Loss,Test accuracy
0,0.6788271224737144,4.788513019943237,0.1
1,0.7816833190752753,3.196094003677368,0.1
2,0.718029014700912,2.9633612720489504,0.1
3,0.6941529360935836,2.901916117095947,0.1
4,0.6842895087608322,2.931978257369995,0.1013
5,0.6755676380258054,2.9253579780578614,0.1
6,0.6657746327148749,2.953387064743042,0.1086
7,0.653458250569962,2.9290416397094727,0.1088
8,0.6540921062743663,2.966032720184326,0.1052
9,0.6378565415005386,2.9238675382614137,0.1156
10,0.6417358865988255,2.938882998085022,0.1121
11,0.6418765472427754,2.966912247467041,0.1117
12,0.6256859922220931,2.942722785949707,0.1132
13,0.6173145813953318,2.9424611923217774,0.1178
14,0.6219378404403292,2.9263838319778444,0.1154
15,0.6043395051309839,2.994859944343567,0.1203
16,0.5977672337174601,3.0087241886138916,0.1196
17,0.5982898513561488,2.9553665111541747,0.1293
18,0.5962966317717265,2.997299153518677,0.1271
19,0.5871274783519284,3.0224167139053346,0.1239
20,0.5796336192616075,3.0282046810150147,0.1259
21,0.5838487209856883,2.9914643074035645,0.1375
22,0.5719862092501298,3.0581109609603883,0.1341
23,0.5636932110707089,3.0830380483627318,0.1298
24,0.5640966704354808,3.132147311401367,0.1336
25,0.5617310306641087,3.175374990081787,0.1283
26,0.5575563952280209,3.107471474266052,0.144
27,0.5501872541142255,3.1142559169769286,0.1395
28,0.5423341955903545,3.0785693265914915,0.1588
29,0.5404311474338359,3.165051605796814,0.1364
30,0.5387713644190318,3.2699378843307496,0.1218
31,0.5323860209914297,3.1294506776809694,0.1505
32,0.5287491253075561,3.210596132469177,0.1384
33,0.5273128908786922,3.191982664489746,0.1428
34,0.5275497339424491,3.239550163269043,0.1418
35,0.527912935041245,3.2849401264190674,0.1388
36,0.5178926857681573,3.268634073638916,0.142
37,0.5124890706385112,3.3258815410614013,0.1375
38,0.5155657163728866,3.35819038066864,0.1419
39,0.5079717756542936,3.2863629487991335,0.147
40,0.502425576173123,3.30728149394989,0.1437
41,0.5100814966617152,3.3164734638214113,0.1528
42,0.4995044276598842,3.2745541555404665,0.1608
43,0.4935144361892994,3.271500602722168,0.1533
44,0.4950664672338031,3.3150317026138305,0.1517
45,0.4944540514170007,3.318434387207031,0.1461
46,0.4848355457149446,3.2729671426773073,0.167
47,0.4856740582646615,3.3072200201034545,0.1582
48,0.4852097833456285,3.2753423488616944,0.164
49,0.48296736035544424,3.322368898963928,0.1648
