Epochs,Train Loss Average,Test Loss,Test accuracy
0,2.420560008297099,2.366613193511963,0.1233
1,2.2996458427083493,2.27022286529541,0.1221
2,2.2144202658963206,2.1839972579956055,0.178
3,2.1517958032584192,2.1417044603347777,0.2078
4,2.109286847516894,2.0730354763031005,0.2342
5,2.080746789786816,2.046411126708984,0.243
6,2.064332342160344,2.03313200340271,0.2378
7,2.056869861589074,2.0350029550552367,0.2358
8,2.04158992574811,2.0262407052993776,0.2403
9,2.0230185279279946,2.0142125553131103,0.2536
10,2.008545265471935,2.0336007249832155,0.24
11,1.9994652597540619,2.011976579093933,0.2492
12,1.974440903620124,2.0067414562225343,0.2532
13,1.962549923129678,1.993800905418396,0.2663
14,1.951736806119681,1.9940573526382446,0.2644
15,1.9434717802441122,2.012010531425476,0.2604
16,1.9238781613117453,1.9980153347015381,0.2616
17,1.9106468695354462,1.9785368551254272,0.2759
18,1.899825234721303,1.9715632486343384,0.2739
19,1.8861338845801352,1.9657585720062256,0.2753
20,1.8703296227586268,1.9657601135253906,0.2814
21,1.8660054090762137,1.9649096296310424,0.2771
22,1.8558686559683082,1.9499037044525147,0.278
23,1.843206625208855,1.9515055072784424,0.2792
24,1.8387866022288797,1.9378306629180908,0.2843
25,1.8318675851672885,1.9433470165252686,0.2894
26,1.8160142337173224,1.9330661182403563,0.29
27,1.8148267738735673,1.930665468788147,0.29
28,1.8113099787080287,1.9229902139663697,0.2958
29,1.7894630030089616,1.9266238658905028,0.2872
30,1.775047902055979,1.9062227066040038,0.2919
31,1.7694495692551135,1.899274303817749,0.3008
32,1.7543979740190505,1.8988847715377808,0.3035
33,1.7521459428924324,1.8992692321777345,0.3034
34,1.743120477117002,1.8832567510604858,0.3144
35,1.733956101900637,1.8701260953903198,0.3166
36,1.7169692326277495,1.8671408143997192,0.3269
37,1.6998468083372713,1.8612339458465577,0.3175
38,1.6946278135076167,1.8733121967315673,0.3149
39,1.6853049280858041,1.86219006690979,0.3207
40,1.6745115128636356,1.8530199811935424,0.3345
41,1.6618236651307345,1.853841181564331,0.3215
42,1.6523016894671319,1.842202478790283,0.3328
43,1.6522167746853829,1.8377362003326416,0.3331
44,1.634644255924523,1.8295273202896118,0.3362
45,1.627906344205141,1.8280282474517822,0.3383
46,1.6198502885133028,1.8211444854736327,0.3345
47,1.600405470304191,1.8143985374450684,0.3395
48,1.6015148960503935,1.8031794244766235,0.345
49,1.5794477283793686,1.7982012134552001,0.3539
