Epochs,Train Loss Average,Test Loss,Test accuracy
0,2.420560008297099,2.3771211891174318,0.1175
1,2.2996458427083493,2.2901852535247804,0.1114
2,2.2144202658963206,2.226833685684204,0.146
3,2.1517958032584192,2.160595539665222,0.1905
4,2.109286847516894,2.132745213699341,0.2081
5,2.080746789786816,2.091378742027283,0.2287
6,2.064332342160344,2.061560054206848,0.2299
7,2.056869861589074,2.0571508924484254,0.2311
8,2.04158992574811,2.0741311378479006,0.2244
9,2.0230185279279946,2.0415353019714355,0.2431
10,2.008545265471935,2.05568976726532,0.226
11,1.9994652597540619,2.0397625413894653,0.2394
12,1.974440903620124,2.0331629684448242,0.2479
13,1.962549923129678,2.0369796085357668,0.2544
14,1.951736806119681,2.0466808778762817,0.2468
15,1.9434717802441122,2.0595804103851316,0.246
16,1.9238781613117453,2.0797696126937866,0.2452
17,1.9106468695354462,2.012178949356079,0.2642
18,1.899825234721303,2.020848836326599,0.2657
19,1.8861338845801352,2.0151376110076904,0.2575
20,1.8703296227586268,2.016405333328247,0.2627
21,1.8660054090762137,2.0421470794677736,0.2568
22,1.8558686559683082,1.9966290203094483,0.26
23,1.843206625208855,2.0109189165115358,0.2626
24,1.8387866022288797,1.9940851810455322,0.2723
25,1.8318675851672885,2.0016667903900145,0.2771
26,1.8160142337173224,1.998701895904541,0.2651
27,1.8148267738735673,2.0045155685424803,0.2652
28,1.8113099787080287,1.9843903350830079,0.2771
29,1.7894630030089616,2.019607537841797,0.2666
30,1.775047902055979,2.0061519817352296,0.2618
31,1.7694495692551135,1.9823124683380127,0.2716
32,1.7543979740190505,1.9847268566131593,0.2778
33,1.7521459428924324,1.9884522914886475,0.2749
34,1.743120477117002,1.9834123613357544,0.28
35,1.733956101900637,1.9589689645767212,0.2892
36,1.7169692326277495,1.971889301300049,0.2924
37,1.6998468083372713,1.9750850728988647,0.2871
38,1.6946278135076167,2.0429843027114867,0.2741
39,1.6853049280858041,1.996336887741089,0.2918
40,1.6745115128636356,1.9942351446151734,0.2963
41,1.6618236651307345,1.9815903688430787,0.3034
42,1.6523016894671319,2.001362552833557,0.2991
43,1.6522167746853829,1.9940177404403687,0.293
44,1.634644255924523,1.9606944818496703,0.314
45,1.627906344205141,1.9969572025299072,0.304
46,1.6198502885133028,1.9451592069625854,0.3153
47,1.600405470304191,1.9643826290130615,0.3146
48,1.6015148960503935,1.938985633468628,0.3185
49,1.5794477283793686,1.9976160522460937,0.3158
