Epochs,Train Loss Average,Test Loss,Test accuracy
0,1.074019812166315,2.8699825412750246,0.1
1,1.0396233035004052,2.7128251531600953,0.1
2,0.82799413403593,2.803787125205994,0.1
3,0.7715766410978325,2.8488533519744874,0.1
4,0.7532234162092954,2.9120288681030275,0.1
5,0.7353022014339827,3.139636633682251,0.1
6,0.7161947026511654,3.10594418296814,0.1
7,0.71281381657416,3.337481353759766,0.1
8,0.704440982562378,3.3937360164642336,0.1
9,0.6944362336197123,3.5122899639129637,0.1
10,0.6992403294370323,3.472551265335083,0.1001
11,0.688838023196347,3.397690491104126,0.1
12,0.6836030784996228,3.547412575149536,0.1001
13,0.6763254693316855,3.5591688674926756,0.1
14,0.6746570293214916,3.614700958251953,0.1001
15,0.670673243389707,3.5771230472564697,0.1001
16,0.6557635093737766,3.604396943283081,0.1001
17,0.6532562875622325,3.4202590358734133,0.1
18,0.6555060567985846,3.495546996307373,0.1013
19,0.6447730835550278,3.528379250335693,0.1043
20,0.6426658754436672,3.385643274307251,0.1015
21,0.6344829550997539,3.4418184604644777,0.1051
22,0.6318400691270083,3.6616149021148683,0.1003
23,0.6380234970210864,3.733285641860962,0.1
24,0.6272698433132469,3.653135057067871,0.1
25,0.6206886799087376,3.5913149433135985,0.1
26,0.6181015927309357,3.348413503265381,0.1022
27,0.6048641480086371,3.2807242645263672,0.1009
28,0.6058953880503587,3.2503205432891846,0.103
29,0.6006159747654013,3.59148141746521,0.1004
30,0.6076903734550625,3.3343858097076415,0.1039
31,0.6030267312494105,3.6190514724731444,0.1002
32,0.6039334908384644,3.6586359302520752,0.1
33,0.5992237609148212,3.3347011180877684,0.1062
34,0.6029628030097485,3.3767168056488037,0.1042
35,0.5963918310773372,3.928727764892578,0.1003
36,0.6147028114576638,3.304448633956909,0.1074
37,0.5981386483157054,3.211210906600952,0.1168
38,0.5962120976319537,3.1445453397750853,0.1281
39,0.5880851746391877,3.411436775588989,0.1004
40,0.585379723724462,3.3496327194213866,0.1161
41,0.5819171939842962,3.4220857696533202,0.1039
42,0.581542222970929,3.391853314971924,0.1088
43,0.5809385220003315,3.428794617462158,0.1016
44,0.5776908063267172,3.293092162704468,0.1184
45,0.5728356981847436,3.1137747611999513,0.1164
46,0.5628351377569325,3.1731215444564818,0.1193
47,0.5630147721002438,3.0767080183029174,0.1191
48,0.5643328645523265,3.3173921783447264,0.1054
49,0.5580161450236105,3.1812344848632814,0.1115
