Epochs,Train Loss Average,Test Loss,Test accuracy
0,0.6788271224737144,5.076525199890137,0.1
1,0.7816833190752753,5.364421305847168,0.0979
2,0.718029014700912,6.604679591369629,0.1
3,0.6941529360935836,7.819485362243652,0.1058
4,0.6842895087608322,8.216344690704346,0.1
5,0.6755676380258054,8.07394655380249,0.101
6,0.6657746327148749,8.200744100189208,0.1
7,0.653458250569962,7.914667947387695,0.0994
8,0.6540921062743663,7.610775444030762,0.1001
9,0.6378565415005386,8.441699727630615,0.1
10,0.6417358865988255,8.304952017974854,0.1001
11,0.6418765472427754,8.664586915588378,0.1006
12,0.6256859922220931,8.285722445678712,0.1002
13,0.6173145813953318,8.205914743041992,0.1
14,0.6219378404403292,8.264122597503663,0.1001
15,0.6043395051309839,8.869387042999268,0.1001
16,0.5977672337174601,7.778443223953247,0.1083
17,0.5982898513561488,8.234557726287841,0.1029
18,0.5962966317717265,8.927678941345215,0.1001
19,0.5871274783519284,8.689260389709473,0.1005
20,0.5796336192616075,8.338908180236816,0.1019
21,0.5838487209856883,8.6820354057312,0.1017
22,0.5719862092501298,8.270901902008056,0.1014
23,0.5636932110707089,8.682648696899413,0.1001
24,0.5640966704354808,8.677627557373047,0.1002
25,0.5617310306641087,8.157332218933105,0.1099
26,0.5575563952280209,8.60261886138916,0.1042
27,0.5501872541142255,8.587055198669434,0.109
28,0.5423341955903545,8.55566480102539,0.1022
29,0.5404311474338359,8.589792541503906,0.1067
30,0.5387713644190318,8.90188337020874,0.1087
31,0.5323860209914297,8.98024296951294,0.1037
32,0.5287491253075561,8.662898818206788,0.1091
33,0.5273128908786922,8.482481188583375,0.1118
34,0.5275497339424491,8.58219658279419,0.1076
35,0.527912935041245,8.82471580734253,0.1137
36,0.5178926857681573,8.418023336791991,0.1147
37,0.5124890706385112,8.892855563354493,0.1184
38,0.5155657163728866,8.879639349746704,0.1171
39,0.5079717756542936,8.55772089767456,0.1173
40,0.502425576173123,8.52508173904419,0.1188
41,0.5100814966617152,8.880566034698486,0.1172
42,0.4995044276598842,8.675541534042358,0.1149
43,0.4935144361892994,8.524690369033813,0.1136
44,0.4950664672338031,8.781892637634277,0.1126
45,0.4944540514170007,8.614234271240234,0.1174
46,0.4848355457149446,9.034842819213868,0.1144
47,0.4856740582646615,8.825378450775146,0.1103
48,0.4852097833456285,8.872181226348877,0.111
49,0.48296736035544424,9.165470177078246,0.1032
