Epochs,Train Loss Average,Test Loss,Test accuracy
0,2.420560008297099,2.4024357471466065,0.102
1,2.2996458427083493,2.4225712574005125,0.1011
2,2.2144202658963206,2.532503684425354,0.1207
3,2.1517958032584192,2.479940410232544,0.1171
4,2.109286847516894,2.5594402181625364,0.1274
5,2.080746789786816,2.514118595504761,0.1296
6,2.064332342160344,2.372647151756287,0.138
7,2.056869861589074,2.3908565423965453,0.1141
8,2.04158992574811,2.468697092819214,0.1155
9,2.0230185279279946,2.5313422693252563,0.1131
10,2.008545265471935,2.5964559574127195,0.1265
11,1.9994652597540619,2.5948486530303954,0.1082
12,1.974440903620124,2.5075718755722045,0.1143
13,1.962549923129678,2.3857432039260864,0.1205
14,1.951736806119681,2.3729796382904054,0.1322
15,1.9434717802441122,2.363035155105591,0.1275
16,1.9238781613117453,2.5139418054580687,0.145
17,1.9106468695354462,2.6959659408569334,0.1058
18,1.899825234721303,2.472722609901428,0.1241
19,1.8861338845801352,2.558005307197571,0.1286
20,1.8703296227586268,2.7321775648117064,0.1101
21,1.8660054090762137,2.3342089948654174,0.1891
22,1.8558686559683082,2.66858135433197,0.1226
23,1.843206625208855,2.6463097812652587,0.1243
24,1.8387866022288797,2.6910847328186036,0.1215
25,1.8318675851672885,2.6580343448638915,0.1337
26,1.8160142337173224,3.022233791542053,0.1104
27,1.8148267738735673,2.6955998517990114,0.148
28,1.8113099787080287,3.186555192375183,0.1125
29,1.7894630030089616,2.8796942222595217,0.1463
30,1.775047902055979,2.785556170272827,0.1572
31,1.7694495692551135,2.920312722396851,0.1548
32,1.7543979740190505,3.0111269947052004,0.1569
33,1.7521459428924324,3.013370132637024,0.1569
34,1.743120477117002,2.9146765579223635,0.1529
35,1.733956101900637,3.402962594985962,0.1389
36,1.7169692326277495,3.1553193508148194,0.1632
37,1.6998468083372713,3.1976577838897704,0.1577
38,1.6946278135076167,3.109708374977112,0.1771
39,1.6853049280858041,3.474471283531189,0.1592
40,1.6745115128636356,3.292609991264343,0.1626
41,1.6618236651307345,3.3870934753417967,0.1546
42,1.6523016894671319,3.302934269332886,0.1669
43,1.6522167746853829,3.36170378074646,0.1655
44,1.634644255924523,3.512697247695923,0.1487
45,1.627906344205141,3.479389694213867,0.1744
46,1.6198502885133028,3.6959190017700196,0.1512
47,1.600405470304191,3.571682342529297,0.1668
48,1.6015148960503935,3.5719644945144653,0.1756
49,1.5794477283793686,4.334700154876709,0.1356
