Epochs,Train Loss Average,Test Loss,Test accuracy
0,0.6788271224737144,254.4733981201172,0.1
1,0.7816833190752753,823.9673536621094,0.099
2,0.718029014700912,1450.7260424804688,0.1005
3,0.6941529360935836,2197.856651953125,0.1085
4,0.6842895087608322,2868.5458203125,0.1
5,0.6755676380258054,2648.221626171875,0.1
6,0.6657746327148749,2978.8656158203125,0.1
7,0.653458250569962,2610.8488421875,0.1
8,0.6540921062743663,2350.3489650390625,0.1006
9,0.6378565415005386,2689.0717546875,0.1
10,0.6417358865988255,2877.539749609375,0.1
11,0.6418765472427754,2934.520482421875,0.1
12,0.6256859922220931,3380.9907587890625,0.1
13,0.6173145813953318,2858.0352876953125,0.1
14,0.6219378404403292,2760.8656314453124,0.1
15,0.6043395051309839,4495.444234375,0.1
16,0.5977672337174601,2411.3879208984376,0.1
17,0.5982898513561488,2646.4221552734375,0.1
18,0.5962966317717265,4106.821194140625,0.1
19,0.5871274783519284,3091.397003125,0.1
20,0.5796336192616075,2870.8136333984376,0.1
21,0.5838487209856883,3097.8397916015624,0.1
22,0.5719862092501298,2591.650154296875,0.1
23,0.5636932110707089,2850.2717794921873,0.101
24,0.5640966704354808,3099.868209375,0.1
25,0.5617310306641087,2685.6737662109376,0.1009
26,0.5575563952280209,3144.4032740234375,0.1
27,0.5501872541142255,2805.2021138671876,0.1001
28,0.5423341955903545,2811.874599609375,0.1003
29,0.5404311474338359,2821.382875,0.1033
30,0.5387713644190318,3893.1189009765626,0.1066
31,0.5323860209914297,3387.174614453125,0.1031
32,0.5287491253075561,3348.51990625,0.1156
33,0.5273128908786922,2737.5804858398437,0.1143
34,0.5275497339424491,2470.060594921875,0.1036
35,0.527912935041245,3198.5150615234375,0.1084
36,0.5178926857681573,2522.648166015625,0.11
37,0.5124890706385112,2744.15518515625,0.1067
38,0.5155657163728866,2884.5020166015624,0.1068
39,0.5079717756542936,2466.5507345703127,0.1088
40,0.502425576173123,2495.6123814453126,0.0954
41,0.5100814966617152,3044.1042845703123,0.0924
42,0.4995044276598842,2791.81149765625,0.099
43,0.4935144361892994,2582.864039453125,0.0901
44,0.4950664672338031,2521.5085188476564,0.1085
45,0.4944540514170007,2574.1762120117187,0.0929
46,0.4848355457149446,2864.779276660156,0.0956
47,0.4856740582646615,2747.71246640625,0.1022
48,0.4852097833456285,2666.5490599609375,0.0968
49,0.48296736035544424,3024.40056640625,0.098
