Epochs,Train Loss Average,Test Loss,Test accuracy
0,1.5560240199582331,3.236011656024788,0.1037
1,1.6887694272505378,3.7480859997906264,0.1212
2,1.4108529128310223,3.5078003315985957,0.1
3,1.5573298152974986,2.9155592616600328,0.1028
4,1.455806821899273,2.44265305241452,0.1002
5,1.1486953102618371,2.7899389870559115,0.1
6,1.1595162657953098,2.6147799793677993,0.1005
7,1.07361575786108,2.712150220629535,0.1
8,1.1173075435674036,2.783103052573868,0.1
9,1.053967326390648,2.773288925991783,0.1
10,1.142536570790162,2.8441793073581745,0.1
11,1.095002021806249,2.640338143215904,0.1
12,1.080927642626739,2.713378547113153,0.1001
13,1.0477329527715482,2.6822279827504216,0.1
14,0.9940714884852241,2.678768432593044,0.1029
15,1.0042332877374065,2.693468788002111,0.1
16,1.0044247853878006,2.685385888135886,0.1307
17,1.0213225629509908,2.6759775831729553,0.1032
18,1.0165413726054795,2.652975441534308,0.1408
19,1.0097867630968722,2.6242724249634564,0.117
20,0.9852040716584269,2.622479773774932,0.1341
21,0.9650828251943494,2.631304858606073,0.1042
22,0.9809764178377008,2.6845400695559345,0.1378
23,0.9915034069053945,2.65370906757403,0.1106
24,1.0262491563527874,2.72827179522454,0.1228
25,1.0174503946542246,2.650329997267904,0.1025
26,0.9662060593416755,2.744836940041071,0.1146
27,0.9833961190333866,2.627531754819653,0.1211
28,0.9307982257332696,2.6597953929176814,0.137
29,0.9453073467355353,2.5914719285844248,0.1241
30,0.882926782800314,2.602863990807835,0.1568
31,0.9671004499818082,2.6372571263132216,0.1053
32,0.9111748334215009,2.666816104816485,0.1481
33,0.9990924518617248,2.650650175311897,0.1233
34,0.9229093936008212,2.721133796474602,0.126
35,0.9717132570280228,2.6115258705766897,0.1138
36,0.9313174586906825,2.726796883570997,0.132
37,0.9355961748817208,2.6230246417130094,0.12
38,0.9311101016213797,2.7021231108073946,0.1494
39,0.9116114668819136,2.5955555378636226,0.1385
40,0.9362752205715879,2.5893267166765432,0.1723
41,0.8638151411161743,2.6669522478610657,0.1455
42,0.9484786048416936,2.528234985810292,0.1778
43,0.9539857643505456,2.782816892937769,0.1341
44,0.9094009210361037,2.6240965595728234,0.1612
45,0.9781715077604531,2.914979044395157,0.1255
46,0.9468085732813052,2.5958838432650024,0.1689
47,0.9557482753571094,2.779870274700696,0.1591
48,0.9203121761409421,2.5563535328152813,0.1794
49,0.8682301185570396,2.7569957926303528,0.1722
