Epochs,Train Loss Average,Test Loss,Test accuracy
0,0.3412872156366131,4.148107620954513,0.1
1,0.46339742006450535,2.877395175457001,0.1
2,0.4299078386900015,2.5547278956174853,0.1839
3,0.4113350686556048,2.5529687262773515,0.1888
4,0.4041384460866714,2.5396151567697527,0.1948
5,0.38961897605735185,2.4673472287654876,0.2118
6,0.3880813074692676,2.519635954976082,0.2004
7,0.3766114984817463,2.4931119388341902,0.2083
8,0.3702524649303125,2.565894327998161,0.2094
9,0.3644591139342699,2.5243339331150056,0.217
10,0.35929953531635594,2.5341559476852416,0.2125
11,0.35493382384759414,2.504068426966667,0.215
12,0.35131480032088974,2.5036715948581696,0.2227
13,0.3454188671129522,2.5390754868984224,0.215
14,0.3420456977037257,2.5046833875179293,0.221
15,0.33686714697574494,2.5258929777145385,0.2233
16,0.3333052284232913,2.4879527781009676,0.2277
17,0.3296406769071657,2.5043499624729155,0.2232
18,0.3232163769365657,2.5049256179332735,0.2274
19,0.317481650978775,2.475292446374893,0.231
20,0.3158086719491761,2.518369293689728,0.2237
21,0.3113199206262623,2.5413272688388826,0.2225
22,0.3045038267943931,2.561027784228325,0.2287
23,0.3048093086016529,2.561125259518623,0.2286
24,0.3015098868631661,2.534536851346493,0.2339
25,0.30075804786454097,2.5151547189950945,0.2342
26,0.2961946894463793,2.4964176366329194,0.2373
27,0.29259320582575266,2.483212157011032,0.2462
28,0.28516629109494,2.4907133346796035,0.2444
29,0.2872862808825235,2.509949543595314,0.2385
30,0.2793471132257933,2.562062384843826,0.2355
31,0.27727161846874804,2.525772445201874,0.2389
32,0.27363951060414643,2.5328391268253325,0.2438
33,0.27202081793240696,2.415119720518589,0.2609
34,0.2731316974040829,2.421277258396149,0.2538
35,0.2669111469883239,2.452965575516224,0.2587
36,0.26299282282458836,2.5283347039818764,0.2472
37,0.2630513128401362,2.5579735667705537,0.2385
38,0.2619020661695191,2.475744952261448,0.2604
39,0.25474208510632745,2.5716387087106707,0.248
40,0.25526784318931167,2.5889970338344575,0.2464
41,0.25191924751825473,2.518990471422672,0.2567
42,0.24921157832270452,2.461214712023735,0.2677
43,0.2467985560834757,2.4409925815463067,0.263
44,0.2434334789164287,2.4838385325670242,0.2624
45,0.2407633611070293,2.4585647279024125,0.2709
46,0.23986894532561615,2.4482887049913407,0.265
47,0.23694691992443798,2.5216644533276558,0.2661
48,0.2381165293443443,2.519346194088459,0.2603
49,0.23593221627924166,2.4200873022079468,0.2722
