Epochs,Train Loss Average,Test Loss,Test accuracy
0,0.46625195264418917,5.932740176200867,0.1
1,0.5626200989066843,3.516806406736374,0.1
2,0.4717799365746309,2.791315848350525,0.1
3,0.4475910512877948,2.749596358895302,0.1014
4,0.4315568874053536,2.7484312368631363,0.1278
5,0.4191369445662727,2.6861930233240128,0.1462
6,0.41088312540927363,2.7477055934667587,0.1323
7,0.40323718144670273,2.6892459090948106,0.1643
8,0.4020772415375301,2.6871962047815323,0.1708
9,0.39581374320409723,2.676695645689964,0.1857
10,0.39433459810454563,2.674150811076164,0.1805
11,0.39001770627535837,2.667331751823425,0.1785
12,0.38784398223450556,2.612992963433266,0.1982
13,0.3842083745164535,2.6602427017688752,0.1845
14,0.38303177225608964,2.595566978096962,0.1925
15,0.38038462643477833,2.615561564564705,0.1958
16,0.38010844644886815,2.571708421230316,0.1992
17,0.37596745956490485,2.574748398065567,0.2
18,0.3759626964867498,2.5837426213026045,0.204
19,0.3693541635427154,2.6151320860385896,0.2
20,0.3706444833303181,2.5548997182846067,0.2038
21,0.36442933457235044,2.566334292173386,0.2052
22,0.3642721058467306,2.580465421438217,0.2109
23,0.36122009117039605,2.524495584368706,0.2099
24,0.36257132792206825,2.543130346059799,0.2111
25,0.36070403806811174,2.5171274906396865,0.2103
26,0.35719920751478546,2.4946386833190917,0.2145
27,0.3550631906114353,2.5235596524477004,0.2124
28,0.3547587927483663,2.4865101273059844,0.219
29,0.34830969629282,2.5265454387664796,0.2173
30,0.3489058645276576,2.504127891540527,0.2144
31,0.34452422573304986,2.514923778772354,0.2158
32,0.34373574360863135,2.5184498747587205,0.2166
33,0.3418683797619727,2.501903618812561,0.2112
34,0.34121172764093016,2.490628391623497,0.2207
35,0.3381736948499878,2.478488742351532,0.2263
36,0.3351306217045319,2.4917427190542223,0.2229
37,0.33417706440682377,2.5279534367322922,0.2146
38,0.33469682270549866,2.544956801891327,0.2187
39,0.3303714897189173,2.472537118911743,0.2226
40,0.3293757518906646,2.545844161748886,0.2211
41,0.33044441116304757,2.4997830514907835,0.2279
42,0.3270973827727595,2.4994629583358763,0.2252
43,0.3248306600777228,2.4739853172302246,0.2249
44,0.32249742988895347,2.484704334974289,0.221
45,0.3237464559544164,2.4665590884685518,0.2262
46,0.3196328693896367,2.4785450343489646,0.2293
47,0.3176726527968715,2.4634195382595063,0.2266
48,0.3170324717856071,2.4913862396478654,0.2293
49,0.31378129287688206,2.467115760207176,0.2299
