Epochs,Train Loss Average,Test Loss,Test accuracy
0,0.34637215593414394,3.255506679415703,0.1001
1,0.464595468590038,3.09086083817482,0.1
2,0.4336315434852615,2.894000313162804,0.1047
3,0.4131726712115885,2.9613077718019487,0.1452
4,0.40841041861953375,3.0046378800868987,0.1799
5,0.3896254130247903,3.0728296242952347,0.1846
6,0.3900584695126318,3.196382017016411,0.1786
7,0.3792909839566564,3.133156083703041,0.2011
8,0.3758950328047931,3.1384211615324022,0.1963
9,0.36655075878944093,3.2143297419548036,0.1991
10,0.3595561230639073,3.259011259198189,0.1874
11,0.3570773786221864,3.258767648100853,0.1926
12,0.3529488282575195,3.21350703060627,0.1997
13,0.34307130293244653,3.2432697187662125,0.1984
14,0.3407537015805487,3.201037370085716,0.2022
15,0.3357469650157572,3.2849786088466644,0.1996
16,0.33264728117341485,3.3170338835716247,0.1987
17,0.32745097684451224,3.3196554766893387,0.1978
18,0.32330533797484823,3.2931794642210006,0.2032
19,0.31510674362412344,3.284127294778824,0.213
20,0.31322751681932715,3.3623110711574555,0.203
21,0.30737393183591777,3.4201920281648635,0.2001
22,0.30396208223577903,3.3661323841810225,0.2052
23,0.30121616417906094,3.3591603804826735,0.2108
24,0.2989687008142704,3.4335903708934783,0.2004
25,0.2966739175791309,3.3936573835611346,0.2062
26,0.2910686131714843,3.3139321641921997,0.2157
27,0.28794688929979845,3.36094076859951,0.2214
28,0.2797341492165423,3.331242893576622,0.2193
29,0.2817679161505696,3.387736551403999,0.2113
30,0.27800322657418436,3.393537634253502,0.2149
31,0.2729696540015284,3.3148324548006056,0.2232
32,0.27023325976701457,3.3699260643720628,0.2198
33,0.26499203019586076,3.3322673408985137,0.2251
34,0.2650168503972003,3.399719347119331,0.2255
35,0.2572513448583583,3.530655082345009,0.2139
36,0.2556008312016492,3.45865305519104,0.226
37,0.25684000756284997,3.498029808998108,0.2138
38,0.2542226609976962,3.424816965341568,0.2245
39,0.24518851378259715,3.4733057625889776,0.2308
40,0.24521618484273403,3.4626609969139097,0.2328
41,0.24360279010854818,3.3428710654973983,0.2401
42,0.2431410113341796,3.4743704342842103,0.2409
43,0.24090498404318156,3.3476837157011032,0.2477
44,0.23426490601537128,3.3815217272043228,0.2479
45,0.23233469039318147,3.385387976050377,0.2458
46,0.2311744436093684,3.3998816611766816,0.2487
47,0.22889855010506385,3.3937574821710585,0.2533
48,0.22754161601575715,3.379029541015625,0.254
49,0.2263524866602073,3.327314254283905,0.2566
