Epochs,Train Loss Average,Test Loss,Test accuracy
0,0.5575816186109795,1723.883473828125,0.1
1,0.5341141293110478,1788.18443203125,0.1
2,0.4832200643650296,1861.651201953125,0.1
3,0.46561075112281325,2758.3743736328124,0.1
4,0.45330540014572335,1510.1895100585937,0.1
5,0.4426602390168763,1371.2112280273439,0.1
6,0.4338274428537582,1357.7370762695311,0.1
7,0.42139641146515505,1645.3712271484376,0.1
8,0.4161532153748072,2699.59655078125,0.1
9,0.4131557006635326,3161.23510546875,0.1
10,0.41093869146269146,2392.4555982421875,0.1
11,0.40543056685041623,1414.0797427734376,0.1131
12,0.40511398355255945,1985.7466334960936,0.1001
13,0.3981338163983858,2853.6968462890627,0.1
14,0.3965812253253113,2031.5977122070312,0.1
15,0.39034738204765224,1701.726057421875,0.1062
16,0.38833110440788154,1965.396818359375,0.1075
17,0.3895777108165864,2022.3281979492187,0.1203
18,0.3818930404888836,1869.3427534179687,0.1635
19,0.38070635403533687,1493.266619482422,0.1458
20,0.38218874115318446,2074.951797167969,0.1
21,0.3808935047980667,1522.0012525878906,0.1572
22,0.3756184889638242,1792.3960447265624,0.1601
23,0.3693847760019397,1479.1456918945312,0.1671
24,0.3733278697740148,2814.143834375,0.1006
25,0.37205211973099195,2224.904060546875,0.1307
26,0.3672198483974414,1982.0669299804688,0.1481
27,0.36569358036103367,2098.7661288085937,0.1642
28,0.36588939813213767,2043.6637068359375,0.1701
29,0.36716580583120983,1556.5545393066407,0.1441
30,0.3632950823501527,1458.9993507324218,0.1048
31,0.3613809335200393,1730.9666682617187,0.1701
32,0.36071325444296387,1532.7859804199218,0.1244
33,0.3570080290152913,1674.4046807617187,0.1522
34,0.35420440858891333,1456.6335380859375,0.1393
35,0.35097081473006414,1600.1678390625,0.1466
36,0.3482179256982169,1505.4887488769532,0.121
37,0.34764480030296163,1477.1896208496094,0.1162
38,0.3472578727313917,1931.525821484375,0.1097
39,0.34905289928794125,1697.1721954101563,0.1383
40,0.34218648168850124,1582.2837625,0.1225
41,0.343522373627005,1740.8056840820313,0.1563
42,0.34299629654727365,1607.5138443359374,0.1451
43,0.3428919225643097,1612.4004166992188,0.1491
44,0.3369060224849053,1551.0528607910155,0.1552
45,0.33958396153798354,1524.0159478027344,0.1644
46,0.33557870246308064,1520.7104703613281,0.1748
47,0.333563130506176,1416.92828359375,0.1687
48,0.3342455497001154,1575.187844140625,0.1823
49,0.3352862263511112,1820.6362563476562,0.161
