Epochs,Train Loss Average,Test Loss,Test accuracy
0,0.5575816186109795,5.860826627349853,0.1
1,0.5341141293110478,3.244026675796509,0.1
2,0.4832200643650296,2.7330326984405517,0.1
3,0.46561075112281325,2.692062163543701,0.1
4,0.45330540014572335,2.615565481376648,0.1
5,0.4426602390168763,2.629801331138611,0.1
6,0.4338274428537582,2.6797894424438478,0.105
7,0.42139641146515505,2.6726267288208008,0.1167
8,0.4161532153748072,2.7028081310272216,0.1194
9,0.4131557006635326,2.7554004123687745,0.1212
10,0.41093869146269146,2.741561019897461,0.133
11,0.40543056685041623,2.702968783569336,0.1275
12,0.40511398355255945,2.8010098484039307,0.1272
13,0.3981338163983858,2.861702349090576,0.1231
14,0.3965812253253113,2.8533136545181272,0.1203
15,0.39034738204765224,2.8895305488586427,0.1203
16,0.38833110440788154,2.9363171173095703,0.1222
17,0.3895777108165864,2.9170315742492674,0.1244
18,0.3818930404888836,2.9361283874511717,0.1216
19,0.38070635403533687,2.850498677825928,0.1278
20,0.38218874115318446,2.947872978973389,0.1281
21,0.3808935047980667,2.9480359775543215,0.1255
22,0.3756184889638242,3.0013430610656737,0.1239
23,0.3693847760019397,3.0440949447631835,0.1245
24,0.3733278697740148,3.078649655914307,0.1223
25,0.37205211973099195,3.0825879055023195,0.1298
26,0.3672198483974414,3.0801998975753784,0.1311
27,0.36569358036103367,3.1773541221618653,0.1291
28,0.36588939813213767,3.188904294967651,0.127
29,0.36716580583120983,3.1594550661087037,0.1284
30,0.3632950823501527,3.0760337560653688,0.1289
31,0.3613809335200393,3.172243904495239,0.1255
32,0.36071325444296387,3.173008359527588,0.1277
33,0.3570080290152913,3.150502838897705,0.1235
34,0.35420440858891333,3.1014114528656007,0.1243
35,0.35097081473006414,3.1446205181121827,0.1258
36,0.3482179256982169,3.126077887916565,0.1318
37,0.34764480030296163,3.1035205339431764,0.1339
38,0.3472578727313917,3.155199233055115,0.1268
39,0.34905289928794125,3.134825957107544,0.1292
40,0.34218648168850124,3.094309955596924,0.1289
41,0.343522373627005,3.1455852180480957,0.1312
42,0.34299629654727365,3.232307867431641,0.1294
43,0.3428919225643097,3.1654560749053955,0.1269
44,0.3369060224849053,3.153127243232727,0.1314
45,0.33958396153798354,3.1517992557525636,0.1339
46,0.33557870246308064,3.2410483127593994,0.1263
47,0.333563130506176,3.2355034030914305,0.13
48,0.3342455497001154,3.2588233264923097,0.1299
49,0.3352862263511112,3.2447520652771,0.1264
