Epochs,Train Loss Average,Test Loss,Test accuracy
0,0.5575816186109795,5.8743972545623775,0.1247
1,0.5341141293110478,3.102773390960693,0.1
2,0.4832200643650296,2.7035025177001955,0.1
3,0.46561075112281325,2.6423136848449706,0.1
4,0.45330540014572335,2.585685078048706,0.1
5,0.4426602390168763,2.5569986709594725,0.1
6,0.4338274428537582,2.5845722494125365,0.1025
7,0.42139641146515505,2.539099025726318,0.1298
8,0.4161532153748072,2.531691478538513,0.1321
9,0.4131557006635326,2.530828526878357,0.1365
10,0.41093869146269146,2.5448036054611207,0.145
11,0.40543056685041623,2.541063444328308,0.1438
12,0.40511398355255945,2.574237456893921,0.1412
13,0.3981338163983858,2.5553252477645874,0.1443
14,0.3965812253253113,2.5676406797409057,0.1321
15,0.39034738204765224,2.580514051818848,0.1334
16,0.38833110440788154,2.607195773124695,0.1342
17,0.3895777108165864,2.582310430908203,0.1356
18,0.3818930404888836,2.5758073768615724,0.1377
19,0.38070635403533687,2.555198965263367,0.1462
20,0.38218874115318446,2.5732790241241457,0.1506
21,0.3808935047980667,2.6046527841567992,0.1472
22,0.3756184889638242,2.616633651924133,0.1516
23,0.3693847760019397,2.6260912467956543,0.1397
24,0.3733278697740148,2.6226812767028806,0.1503
25,0.37205211973099195,2.6190092626571655,0.1529
26,0.3672198483974414,2.6556859674453737,0.1559
27,0.36569358036103367,2.637542902946472,0.1507
28,0.36588939813213767,2.640687600326538,0.1468
29,0.36716580583120983,2.64662987613678,0.1532
30,0.3632950823501527,2.647468225288391,0.1511
31,0.3613809335200393,2.6428330924987793,0.1488
32,0.36071325444296387,2.684755104637146,0.1511
33,0.3570080290152913,2.6703189184188845,0.1529
34,0.35420440858891333,2.6615043605804445,0.1534
35,0.35097081473006414,2.692828188896179,0.1549
36,0.3482179256982169,2.6731053659439086,0.1535
37,0.34764480030296163,2.696690412521362,0.1572
38,0.3472578727313917,2.6503388374328614,0.1592
39,0.34905289928794125,2.6508577739715578,0.1544
40,0.34218648168850124,2.6580722595214845,0.1579
41,0.343522373627005,2.6873983148574827,0.1587
42,0.34299629654727365,2.7199294910430907,0.1575
43,0.3428919225643097,2.650411961555481,0.1545
44,0.3369060224849053,2.697451782608032,0.1561
45,0.33958396153798354,2.697398132133484,0.1605
46,0.33557870246308064,2.68969601726532,0.1591
47,0.333563130506176,2.723935328674316,0.1546
48,0.3342455497001154,2.7079705476760862,0.1615
49,0.3352862263511112,2.7009393375396726,0.1613
