Epochs,Train Loss Average,Test Loss,Test accuracy
0,0.6675723999534515,3.709843941116333,0.1
1,0.6379145238150936,2.5301186042785644,0.1
2,0.4918854435442187,2.8531302768707274,0.1
3,0.5023420407087581,2.802774627685547,0.1
4,0.5089741707705476,2.8354091693878174,0.1
5,0.5059901093095285,2.861593344116211,0.1
6,0.5011259808862587,2.8177132617950438,0.1
7,0.49842585331201866,2.8233114185333252,0.1
8,0.48357510428952927,2.8457037845611572,0.1
9,0.4810856556159119,3.0580686347961428,0.1
10,0.4852924800191138,2.8854258893966676,0.1013
11,0.4733895647627624,3.0971947982788084,0.1
12,0.47031922916883245,3.047009048080444,0.1
13,0.46549894611316756,3.102160191345215,0.1
14,0.4557061390700679,3.134887525558472,0.1
15,0.4630406668244894,3.1170405330657958,0.1
16,0.4539320631465376,3.1050641426086427,0.1001
17,0.4555897845441872,3.025595416259766,0.1
18,0.4421749342481685,3.1619096481323243,0.1015
19,0.44043130070777925,3.1702728580474853,0.1001
20,0.4377115332736664,3.125067607116699,0.1017
21,0.4375323921707607,3.061223802947998,0.1284
22,0.43393911889770864,3.075850645828247,0.1025
23,0.438991689516103,3.0123017490386963,0.1099
24,0.43146649418224126,3.0929658687591552,0.1267
25,0.4325840155177453,3.074777823638916,0.1344
26,0.4262991759738731,3.149903126525879,0.1228
27,0.42229770246152015,3.2626050777435305,0.1114
28,0.41973036426615706,3.230537649536133,0.112
29,0.4298161144100122,3.1357739990234377,0.1317
30,0.41735241063984774,3.2199460445404053,0.1103
31,0.42439857953264015,3.2109592079162597,0.1072
32,0.41901541357715066,3.212185062408447,0.1123
33,0.4067150663434882,3.1042514093399047,0.1172
34,0.40346069359253944,3.216465336227417,0.1135
35,0.39956186424804246,3.0451986825942994,0.1317
36,0.4054143129444373,3.1219815769195556,0.1165
37,0.3965604154238144,3.0760053117752073,0.1275
38,0.3953679857043449,3.168984349441528,0.1207
39,0.39577560834344305,3.085210821723938,0.1309
40,0.3917948859291992,3.1239577657699584,0.1281
41,0.39826823301363434,3.0991100870132446,0.1329
42,0.39285608811744854,3.1119032039642334,0.117
43,0.4040999738718634,3.167741477203369,0.1025
44,0.38740114061022907,3.0323234891891477,0.1391
45,0.3823870734119969,3.043144910812378,0.1455
46,0.3847803287918552,3.0708137113571166,0.1552
47,0.3792644306428743,3.2506732681274415,0.1482
48,0.3764521334062539,3.13221553478241,0.14
49,0.39262029424199446,3.0942433980941773,0.1053
