Epochs,Train Loss Average,Test Loss,Test accuracy
0,0.8969349273635754,6.6925615879058835,0.1
1,0.5621788942967966,3.107695977783203,0.1
2,0.4875452878653094,2.8505256454467776,0.1
3,0.47807731806081477,2.7671180072784423,0.1
4,0.46921901962053375,2.7485604808807373,0.1
5,0.45515293031421117,2.7121575271606444,0.1
6,0.44474346063326414,2.706582217979431,0.1
7,0.43150315188811855,2.641877352142334,0.1265
8,0.42338745962209,2.63180128326416,0.1396
9,0.4181622407758729,2.6391401403427124,0.1457
10,0.41421355217429506,2.5648504247665405,0.168
11,0.40728597948632767,2.605890175819397,0.1597
12,0.40588674683386844,2.520468763923645,0.1867
13,0.4018728293582772,2.536373139190674,0.186
14,0.3955668469329084,2.554095622444153,0.1717
15,0.3964957508956022,2.5170969373703005,0.1858
16,0.39166683862640433,2.474592405128479,0.2025
17,0.38809024853367813,2.4861511827468874,0.2016
18,0.38541523546062073,2.5021086500167846,0.1985
19,0.380382148455176,2.449485094642639,0.2039
20,0.3830615115052749,2.461219637489319,0.2015
21,0.3828940818496956,2.4419346113204954,0.2096
22,0.37510090117911615,2.461249449920654,0.2046
23,0.3756982198455357,2.45345345954895,0.2056
24,0.3706178064418484,2.444376351356506,0.2091
25,0.3679178464545333,2.4387556173324585,0.2082
26,0.3717457286173048,2.4562839279174806,0.2087
27,0.36797613001355955,2.4957002183914185,0.2023
28,0.36538966156473357,2.4979015789031984,0.2039
29,0.3664879618027002,2.4682465772628785,0.204
30,0.36156062518518856,2.4304799293518067,0.2073
31,0.36183244839571577,2.469976104736328,0.2055
32,0.35959254007576835,2.4435088417053223,0.2103
33,0.3538327356658184,2.4268224464416503,0.2102
34,0.3539166858321169,2.4281543645858763,0.2128
35,0.35546553616997906,2.4377136545181273,0.2125
36,0.3543709164959471,2.3847517530441285,0.2153
37,0.3483688766966759,2.4018388582229613,0.2102
38,0.3519302017868099,2.3924317571640015,0.2172
39,0.3467789831164007,2.4097192571640016,0.2166
40,0.34617128744121384,2.4174261779785158,0.2103
41,0.345090328574917,2.381094214439392,0.2165
42,0.344805033135711,2.441350075531006,0.2127
43,0.34191552573004785,2.3976399269104003,0.2204
44,0.34395243172665146,2.411061165046692,0.2139
45,0.3390269644828956,2.3831755794525145,0.2217
46,0.33657215811647445,2.3898117238998413,0.2232
47,0.3339678787289902,2.4019047693252564,0.2185
48,0.337138936772496,2.38719119682312,0.2198
49,0.3366144345950783,2.374461050415039,0.2235
