Epochs,Train Loss Average,Test Loss,Test accuracy
0,1.6135836700612678,2.767017512083054,0.1
1,1.0276906046867371,3.217386751651764,0.1
2,0.8921662219911812,2.692817272186279,0.1
3,0.8040630208283662,2.8968101942539217,0.1
4,0.7607622367650272,2.638924837231636,0.1
5,0.7433898239672184,2.833802853703499,0.1
6,0.7228149744302035,2.739834802389145,0.1358
7,0.7111010475546122,2.662206384420395,0.1424
8,0.6908461458802223,2.776611770033836,0.0998
9,0.6812111693948507,2.7656378716230394,0.1016
10,0.6747388473421334,2.7637619483470917,0.1001
11,0.6565466820210217,2.7277136874198913,0.1031
12,0.635950165504217,2.723342544198036,0.101
13,0.619093537542224,2.6779480471611024,0.1049
14,0.6251794484630226,2.664253370165825,0.1067
15,0.6219041648656131,2.754419426679611,0.1051
16,0.6113222669377922,2.7542549175024034,0.1062
17,0.6104437512487173,2.6773990226984026,0.1228
18,0.6228069980293512,2.7074233051538465,0.1
19,0.6158016161143781,2.6674229978322983,0.1421
20,0.6327678046703339,2.7464920072555543,0.1082
21,0.6096727849319576,2.6604161664247514,0.135
22,0.5998453124940396,2.7345337060689925,0.1416
23,0.597463275617361,2.628160212635994,0.1559
24,0.577968386387825,2.7223022948503495,0.1284
25,0.6058644566327334,2.739466625213623,0.1439
26,0.5914309640184044,2.6420967847108843,0.143
27,0.5702652508214114,2.6949300739765167,0.1472
28,0.5778993008151649,2.596032154202461,0.1287
29,0.5604705716922879,2.5919727437496185,0.1562
30,0.557960582730174,2.6593927265405655,0.1563
31,0.5619473799616099,2.5519293949604034,0.1619
32,0.5609042287319899,2.5253172907829287,0.1661
33,0.5442924131855369,2.56832826089859,0.1612
34,0.5503294649660588,2.534792958974838,0.1634
35,0.5504232537701725,2.5364633429050447,0.1652
36,0.546445176038146,2.562948296546936,0.1632
37,0.5671225182250144,2.655206523895264,0.1224
38,0.5694899949878455,2.569570886492729,0.1534
39,0.5450878973737358,2.656248195052147,0.1331
40,0.5422878463573754,2.5251621291637423,0.1653
41,0.5327885953128337,2.6064290251731874,0.159
42,0.5300643823564053,2.5399960333108904,0.1683
43,0.5328784815371037,2.567409660220146,0.1402
44,0.5203172995857894,2.5505180851221083,0.1639
45,0.529787308487296,2.6105019314289093,0.1442
46,0.5314657120995223,2.5627033916711808,0.1622
47,0.5300755630970002,2.526034248828888,0.161
48,0.5175352801427244,2.540418690562248,0.1637
49,0.5134719004273414,2.5371374509334563,0.171
