Epochs,Train Loss Average,Test Loss,Test accuracy
0,2.722927404642105,2.394707489617263,0.1001
1,2.4724466538429257,2.686957157110866,0.1002
2,2.247402938008308,2.7540928925139996,0.1209
3,2.156741016507149,2.466663091997557,0.1617
4,2.0800565451383592,2.279923176463646,0.19
5,2.016731310486793,2.1653591288795955,0.2103
6,1.9628784310817722,2.0404841628255723,0.2417
7,1.9251727396249774,1.9430860794043239,0.2733
8,1.895727359056473,1.9280798103235945,0.2912
9,1.8404817581176758,1.8681317914890339,0.3086
10,1.8153060239553453,1.873510116263281,0.3133
11,1.7818534457683561,1.8232542940332919,0.3346
12,1.7555273836851122,1.8275682639472093,0.3453
13,1.7271375697851183,1.7624822311763522,0.3685
14,1.7001532989740369,1.7149056528188005,0.3741
15,1.7051231831312184,1.727118535886837,0.3672
16,1.6440133112668989,1.6768633097032957,0.3858
17,1.6159147447347642,1.666541796696337,0.3882
18,1.5959805709123611,1.6732903945295117,0.3932
19,1.5623528760671614,1.647134931781624,0.4048
20,1.5358896517753602,1.619867516469352,0.4138
21,1.515444949269295,1.6348651013796842,0.4123
22,1.4979082816839218,1.6071028045461149,0.4195
23,1.4699372386932372,1.5878153737587264,0.4283
24,1.4615309077501295,1.6008737223057807,0.4247
25,1.4363097578287125,1.5839305693590189,0.4307
26,1.4147007358074188,1.5741299179535877,0.4399
27,1.3895756125450132,1.5625528851641883,0.4414
28,1.383535248041153,1.56862441497513,0.4422
29,1.3670801496505738,1.558125520054298,0.451
30,1.3372856134176254,1.566867224777801,0.4446
31,1.3191250109672548,1.5305604783794549,0.4532
32,1.3060422077775002,1.5494931725007068,0.4544
33,1.2920270544290542,1.5419967325427864,0.4515
34,1.279557856619358,1.5736538715000394,0.4514
35,1.2750489106774332,1.5125053426887416,0.4604
36,1.2460066372156144,1.5259692140772372,0.4629
37,1.2305498123168945,1.5177461437032194,0.4729
38,1.2151542043685912,1.521663370011728,0.4693
39,1.196281988620758,1.4960352770889862,0.4779
40,1.1896899676322936,1.520114978657493,0.476
41,1.1491115406155585,1.4983317338967626,0.4777
42,1.1492885538935662,1.512489542176452,0.4764
43,1.123190574645996,1.5017329544960698,0.4844
44,1.1214356794953344,1.515039809142487,0.4757
45,1.0935692641139032,1.4736002019689054,0.4799
46,1.0821040388941765,1.5111632226388665,0.4854
47,1.074311105310917,1.5184181189235253,0.4796
48,1.058931631743908,1.5202796534646916,0.4802
49,1.0531079217791555,1.4810243437561808,0.4957
