Epochs,Train Loss Average,Test Loss,Test accuracy
0,2.1887952402234077,2.3430458261996887,0.1
1,2.396768880021765,2.5004923343658447,0.1
2,1.8341313799209273,2.495275962201855,0.1
3,1.5213861587428255,2.529851246483718,0.1
4,1.409399512410164,2.4412630328649207,0.1
5,1.2434993176721036,2.690365459345564,0.1
6,1.200451387913199,2.664956391612186,0.1002
7,1.182109704906179,2.7244757368594787,0.1
8,1.2034660092967897,2.6419087301326702,0.1003
9,1.0899973647075967,2.8279966976069195,0.1007
10,1.0520223944116878,2.682526914379265,0.1014
11,1.1097587156233204,2.8548643257044537,0.1088
12,1.1109944443713176,2.5314180579366563,0.1376
13,1.0256969955753448,2.770635499229914,0.1442
14,1.1475684119460312,2.9701775538770456,0.1336
15,1.1489840175741848,2.910844546330126,0.1065
16,1.1278606928533919,2.945501897908464,0.1549
17,1.080596655025147,2.847653186773952,0.1754
18,0.9931486106434022,2.7070044897779635,0.1578
19,1.0785682660623024,2.6591572429560406,0.157
20,1.0230888591293479,2.7393321206298054,0.1529
21,1.0087662234192976,2.694950659063798,0.1437
22,1.0121162221214035,2.686423005937021,0.1742
23,1.0334840189221723,3.0147532813156706,0.1843
24,1.001570146931772,2.7445570788805997,0.1638
25,1.025148941981388,2.7979710162440434,0.2067
26,0.9508581283465901,2.7473255109183397,0.172
27,0.9515538844105322,2.752031341383729,0.1737
28,1.0017080159534544,2.64397638658934,0.18
29,0.9920713715677266,2.7088297982759113,0.1806
30,0.9238841508558835,2.7287992736961266,0.1919
31,0.9001672272099711,2.693517543092559,0.1638
32,1.0086842332248467,2.6319620156589942,0.1903
33,0.9918871863222346,2.6981253231628033,0.1526
34,0.9242428598908603,2.607672760758219,0.1868
35,0.9606449462950877,2.9416742777522606,0.1788
36,0.9704622862569522,2.6625905308542372,0.1862
37,0.9174436347436312,2.680405444736722,0.2111
38,0.9615875436284114,2.84429214272318,0.1829
39,0.9605178713158239,2.9566522127465356,0.1679
40,0.9956046691157099,2.7898149098022076,0.1987
41,0.8958892426304373,2.627775572523286,0.2095
42,0.8895238901430276,2.6978124787535847,0.1888
43,0.9330373173335829,2.6699137506605704,0.1734
44,0.8818031656210223,2.6873340395432486,0.1929
45,0.9064512885852309,2.7347597955148433,0.2022
46,0.8642365523974149,2.7161680927759484,0.1891
47,0.9091651198413274,2.5386538746990737,0.2165
48,0.8588212158450915,2.7361488432823857,0.1844
49,0.899081295056385,2.6462855127793325,0.1939
