,Communication_round,train_loss,train_accuracy
0,0,3.04585757406452,21.844303797468353
1,1,2.8774776395363144,19.844303797468353
2,2,3.209205300596696,22.537974683544302
3,3,2.430291423012939,23.605063291139242
4,4,2.5739066781876963,24.31139240506329
5,5,2.355743601955945,25.127848101265823
6,6,2.8732032695903054,25.87594936708861
7,7,3.2068417343912246,24.372151898734177
8,8,2.4087131219574167,19.674683544303797
9,9,3.7328870329675796,15.945569620253165
10,10,2.6190052451966683,25.315189873417722
11,11,2.828672886498367,23.90126582278481
12,12,2.565320422830461,25.518987341772153
13,13,2.497404315200033,21.960759493670885
14,14,3.2661208493800102,25.29620253164557
15,15,2.861682866042173,25.556962025316455
16,16,3.1490133270432676,23.044303797468356
17,17,2.5900983363767214,23.30759493670886
18,18,2.1909734736515,26.026582278481012
19,19,2.5332214495803735,27.48354430379747
20,20,2.2308227032045775,25.212658227848102
21,21,3.0192997772482375,25.362025316455696
22,22,2.824586223952378,28.79620253164557
23,23,2.519505750227578,30.50632911392405
24,24,5.5391394008564045,23.537974683544302
25,25,2.981360334987882,28.217721518987343
26,26,3.4477847506728354,26.760759493670886
27,27,2.9980436566509776,26.645569620253166
28,28,2.593757207484185,28.99620253164557
29,29,3.2463990498192703,24.258227848101267
30,30,2.691682855388786,25.735443037974683
31,31,2.9747470529773565,25.7
32,32,3.0468938676616815,24.5746835443038
33,33,3.8557588239259357,18.2
34,34,3.0585402536995803,25.053164556962024
35,35,3.277663434909869,23.260759493670886
36,36,3.292709224737143,25.67721518987342
37,37,2.7343563819233374,24.184810126582278
38,38,3.57332413317282,27.055696202531646
39,39,3.1412793630286107,27.922784810126583
40,40,3.544886762582803,24.332911392405062
41,41,3.1108875736405577,24.513924050632912
42,42,3.139324668691128,26.265822784810126
43,43,4.14226712275155,21.6
44,44,3.5780445397654668,22.53291139240506
45,45,2.846743786787685,27.348101265822784
46,46,2.3589800851254523,29.474683544303797
47,47,2.468949133082281,26.227848101265824
48,48,2.330205435390714,28.02151898734177
49,49,2.588713744471345,25.02278481012658
